x,y,quote
215960,33,dar als akkumulirten Reichthum verwandelten Mehrwerth oder Revenue der von
215969,49,von neuem zur Produktion von Mehrwerth verwandt wird 25 601
216037,21,Akkumulation oder der Rückverwandlung von Mehrwerth in Kapital eingehn ist
216063,33,Kapitalist mit einem Theil des Mehrwerths 24 Das Eigenthum des
216271,20,jener Waaren und Arbeit den Mehrwerth in Kapital zu verwan5
216531,20,Arbeiter oder die Kapitalisirung des Mehrwerths als dessen bloßen Umsatz
216798,20,Nach dieser Vorstellung würde aller Mehrwerth der in Kapital verwandelt
217280,20,verzehrt wird 3 Theilung des Mehrwerths in Kapital und Revenue
217293,29,vorigen Kapitel betrachteten wir den Mehrwerth resp das Mehrprodukt nur
217328,36,beides zugleich Ein Theil des Mehrwerths wird vom Kapitalisten als
217348,47,605 Bei gegebner Masse des Mehrwerths wird der eine dieser
217456,20,also bloß aus Arbeitslohn und Mehrwerth zusammengesetzt ist Von dieser
217540,20,wird erstens um den 40 Mehrwerth als periodisch aus dem
217595,20,das ist der Eigenthümer des Mehrwerths der Kapitalist Sie ist
219047,20,rückverwandelt möglichst großen Theil des Mehrwerths oder Mehrprodukts in Kapital
219107,20,als Maschine zur Produktion von Mehrwerth gilt ihr aber auch
219121,36,Maschine zur Ver10 Wandlung dieses Mehrwerths in Mehrkapital Sie nimmt
219175,26,Akkumulation den andren Theilnehmern am Mehrwerth der Landaristokratie Staats Kirchenpfründnern
220648,20,von der proportionellen Theilung des Mehrwerths in Kapital und Revenue
220682,20,25 Das Verhältniß wonach der Mehrwerth sich in Kapital und
220705,34,nach der absoluten Größe des Mehrwerths Angenommen 80 würden kapitalisirt
220731,43,je nachdem der Gesammt 30 Mehrwerth sich auf 3000 oder
220757,51,mit die die Masse des Mehrwerths bestimmen Wir fassen sie
220785,55,sich daß die Rate des Mehrwerths in erster Instanz abhängt
220842,36,Abschnitten über die Produktion des Mehrwerths ward beständig un5 terstellt
222346,20,Arbeiters in der Bildung des Mehrwerths und daher des Akkumulationsfonds
222493,20,Arbeit das Mehrprodukt und den Mehrwerth die Substanz der Akkumulation
222851,20,ein bestimmter Werth also auch Mehrwerth von gegebner Größe darstellt
222864,32,selbst bei fallender Rate des Mehrwerths sofern sie nur langsamer
222950,20,Arbeiters also wachsende Rate des Mehrwerths Hand in Hand selbst
223033,20,stofflich sondern die Produktion des Mehrwerths wächst schneller als der
224762,20,Arbeitskraft ist die Masse des Mehrwerths bestimmt durch die Anzahl
224863,20,und mit der Theilung des Mehrwerths in Revenue und Zusatzkapital
226481,20,Theil des in Zusatzkapital verwandelten Mehrwerths muß stets rückverwandelt werden
226557,20,Da das Kapital jährlich einen Mehrwerth producirt wovon ein Theil
226623,20,durch bloß veränderte Theilung des Mehrwerths oder Mehrprodukts in Kapital
229171,20,Waarenverkauf realisirt wird Produktion von Mehrwerth oder Plusmacherei ist das
231370,20,Methoden der gesteigerten Produktion des Mehrwerths oder Mehrprodukts welches seinerseits
231403,20,kontinuirliche Rückverwand 40 lung von Mehrwerth in Kapital stellt sich
231448,20,Arbeit und beschleunigter Produktion von Mehrwerth Wenn also ein gewisser
238987,20,Analyse der Produktion des relativen Mehrwerths innerhalb des kapitalistischen Systems
239110,20,alle Methoden zur Produktion des Mehrwerths sind zugleich Methoden der
265482,20,in Kapital verwandelt durch Kapital Mehrwerth und aus Mehrwerth mehr
265485,20,durch Kapital Mehrwerth und aus Mehrwerth mehr Kapital gemacht wird
265497,37,die Akkumulation des Kapitals den Mehrwerth der Mehrwerth die kapitalistische
265499,57,des Kapitals den Mehrwerth der Mehrwerth die kapitalistische Pro15 duktion
289835,20,W wie G ein durch Mehrwerth vermehrtes W und G
290598,20,dem ihrer Produktionselemente oder einer Mehrwerth enthaltenden Waarenmasse Der von
290618,22,einer Naturalform worin er als Mehrwerth in Gestalt von Waaren
290650,31,Fähigkeit hat als Werth und Mehrwerth schaffend zu fungiren Kapital
291177,20,sich wirklich in Kapital in Mehrwerth producirenden Werth verwandle G
291301,20,was dasselbe für Produktion von Mehrwerth Sondern vielmehr seiner Form
292954,20,producirt nicht nur Waare und Mehrwerth sie reproducirt und in
294174,20,bildet daher für den Kapitalisten Mehrwerth einen Werth der ihm
294191,20,nicht nur Waare sondern mit Mehrwerth befruchtete Waare Ihr Werth
294215,33,plus dem von ihm erzeugten Mehrwerth M Unterstellen wir diese
294636,20,der Arbeitskraft von 156 bilden Mehrwerth Der Werth der 10
294711,20,der Werth des Garns einen Mehrwerth von 78 Pfd St
294845,20,dem vom produktiven Kapital gelieferten Mehrwerth Sein Werth ist größer
294856,36,über diesen Kapitalwerth um diesen Mehrwerth w Die 10 000
294869,51,Träger des verwertheten mit einem Mehrwerth bereicherten Kapitalwerths und sind
294907,51,seines Werths aus Kapitalwerth und Mehrwerth Die 10 000 It
295066,20,St dem von ihr getragnen Mehrwerth von 78 Pfd St
295342,20,Er muß mehr verkaufen um Mehrwerth zu realisiren und er
295357,33,Garn verkaufen um den ganzen Mehrwerth von 78 Pfd St
295407,27,Lohn gezahlt so wäre sein Mehrwerth nur 64 Pfd St
295687,20,hineingeworfen weil er im Produktionsproceß Mehrwerth als aliquoter Theil des
295728,20,vorgeschoßne Kapitalwerth realisirt wie der Mehrwerth Die Realisation beider fällt
295764,27,ist verschieden für Kapitalwerth und Mehrwerth insofern als er für
295793,37,durchlaufenden Metamorphosenreihe ausdrückt w der Mehrwerth kam erst zur Welt
295939,20,beginnen kann Was für den Mehrwerth erste Verwandlung der Waarenform
296023,20,welcher Weise wir Kapitalwerth und Mehrwerth trennen In 10 000
296035,36,steckt 1560H 78 Pfd St Mehrwerth aber in 1 U
296051,50,496 Unzen 1 728 Penny Mehrwerth Erster Abschnitt Metamorphosen des
296213,20,des Cirkulationsprocesses des von seinem Mehrwerth getrennt gedachten Kapitalwerths so
296315,20,seinen Umsatz in Geldform mitrealisirten Mehrwerth erste Metamorphose Verwandlung aus
296358,21,ein die erste Formverwandlung des Mehrwerths aus seiner ursprünglichen Waarenform
296458,20,Hand des Kapitalisten Kapitalwerth und Mehrwerth sind jetzt als Geld
296570,20,Geldsumme den Kapitalwerth und den Mehrwerth und zwar sind diese
296615,20,und 25 o davon der Mehrwerth von 78 Pfd St
296751,20,G G G M dem Mehrwerth Aber als Resultat dieses
297164,20,C Hauptsumme und 10 M Mehrwerth Es herrscht absolute Gleichartigkeit
297743,20,g dem durch diesen erzeugten Mehrwerth drückt verwertheten Kapitalwerth aus
297869,20,zu dem von ihm geheckten Mehrwerth vorhanden und ausgedrückt bevor
297943,20,Kapitalwerth als solcher mitsammt dem Mehrwerth als von ihm verschiedner
297988,20,von dem durch es erzeugten Mehrwerth also als Ausdrücke von
299618,20,Arbeitskraft und Produktionsmittel plus dem Mehrwerth den die Mehrarbeit der
299775,20,worin nicht nur Aneignung von Mehrwerth resp Mehrprodukt sondern zugleich
300023,20,wird der Kapitalwerth realisirt dem Mehrwerth Zweitens umschließt P der
300576,20,heckendes Geld Die Erzeugung von Mehrwerth durch den Werth ist
301209,20,der Cirkulation des ihm angewachsen Mehrwerths Der Kreislauf des Geldkapitals
301442,20,des zuerst in Geldform vorgeschoßnen Mehrwerths und tritt am schlagendsten
301537,20,Theil des Kapitals der den Mehrwerth erzeugt das variable Kapital
301654,20,aus dem variablen Kapital entspringenden Mehrwerths vom Kapitalisten verausgabt für
301676,33,baar in der Geldform des Mehrwerths verausgabt wird Wie groß
301686,49,oder klein dieser Theil des Mehrwerths sei ändert nichts an
301710,57,G A und g als Mehrwerth der zur Bestreitung der
302467,20,Produktion sondern periodische Reproduktion von Mehrwerth die Funktion des in
302816,20,wie des in ihm enthaltnen Mehrwerths der als Bestandtheil derselben
302904,20,enthaltnen G und g der Mehrwerth ihre Bahn mit einander
303028,20,Werth vorausgesetzt sind Der ganze Mehrwerth geht unter dieser Annahme
303076,20,ihr Kreislauf andre der vergoldeter Mehrwerth ist geht ein in
303139,20,begonnene Kapitalcirkulation fort während der Mehrwerth von 78 Geldform von
303299,20,dem während des Produktionsprocesses geschaffnen Mehrwerth 78 trägt In unserm
303317,34,zu thun haben existirt der Mehrwerth in der Form von
303364,30,ein Werththeil dieser Maschine 78 Mehrwerth aber diese 78 existirten
303379,45,ist nicht in Kapitalwerth und Mehrwerth theilbar ohne sie selbst
303470,20,eine vollständig getrennte Cirkulation des Mehrwerths in der Form w
303534,20,1000W Garn zu 50 und Mehrwerth m von 1560 U
303658,20,W enthaltene Kapitalwerth wie der Mehrwerth eine trennbare Existenz die
303745,20,und w von Kapitalwerth und Mehrwerth spaltet sich nach der
303786,23,getragne Bewegung von Kapitalwerth und Mehrwerth spaltbar indem beide jetzt
303973,20,gemeinschaftliche Bewegung von Kapitalwerth und Mehrwerth nur theilweise sodaß ein
303980,36,theilweise sodaß ein Theil des Mehrwerths nicht als Revenue verausgabt
304264,20,eine mit der Größe des Mehrwerths also auch des Kapitals
304511,20,bedingt durch seinen Verzehr von Mehrwerth Innerhalb der allgemeinen Cirkulation
304871,20,eröffnet wieder vorhanden erledigt vom Mehrwerth also in derselben Werthgröße
305211,20,und 1560 tè Garn dem Mehrwerth m 78 Wird von
305787,20,des als Revenue zu verwendenden Mehrwerths durch seine Produktionselemente also
306440,20,A die der Produktion von Mehrwerth dienen soll wie G
306526,20,vermittelst der so konsumirten Waaren Mehrwerth gemacht wird Und dies
306701,20,wie für die Konsumtion des Mehrwerths durch den Kapitalisten nur
307035,20,kann so die Produktion von Mehrwerth und mit ihr auch
307707,20,sind so kann der realisirte Mehrwerth obgleich zur Kapitalisirung bestimmt
307746,20,proceßirenden Kapitalwerths eingehn kann Der Mehrwerth erstarrt also zum Schatz
308088,20,durch Produktion von möglichst viel Mehrwerth zweitens aber siehe Buch
308104,31,Kapital also durch Verwandlung von Mehrwerth in Kapital Die Akkumulation
308122,45,zu stets ausgedehntrer Produktion von Mehrwerth daher Bereicherung des Kapitalisten
308194,20,unterstellt wurde daß der ganze Mehrwerth als Revenue verausgabt wird
308210,36,Verhältnissen immer ein Theil des Mehrwerths als Revenue verausgabt und
308229,48,ob innerhalb bestimmter Perioden producirter Mehrwerth bald ganz verzehrt bald
308266,49,besser anzunehmen daß der ganze Mehrwerth akku mulirt wird Die
308376,20,sein Angewachsensein durch Kapitalisirung von Mehrwerth ist verschwunden sobald es
308461,20,Geld Werth heckender Werth ist Mehrwerth setzt Im Kreislauf von
308494,28,Cirkulationsstadiums W G existiren Kapitalwerth Mehrwerth bereits als realisirtes Geldkapital
308510,43,im ersten Kreislauf erschien Daß Mehrwerth producirt worden ist in
308547,45,fällt und die Cirkulation des Mehrwerths als Revenue darstellt In
308581,47,vorgeschoßnen Werths die Erzeugung von Mehrwerth ebenso dargestellt wie in
308619,47,drückt P aus nicht daß Mehrwerth producirt sondern daß der
308625,63,producirt sondern daß der producirte Mehrwerth kapitalisirt also Kapital akkumulirt
308713,20,Verhältniß von Kapitalwerth zu seinem Mehrwerth als seinem Abkömmling Sie
309027,20,als Verhältniß des Kapitalwerths zum Mehrwerth als seinem Sprößling ist
309166,20,der ganze in G enthaltne Mehrwerth kapitalisirt wird Der zweite
309231,20,500 wovon 78 früher als Mehrwerth existirten spielen keine andre
309367,20,Geldakkumulation Ob g der vergoldete Mehrwerth sofort wieder dem processirenden
309570,20,letztre auszuführen muß also der Mehrwerth schon eine ziemliche 59
309897,20,Schatzzustand des in Geldform vorhandnen Mehrwerths ein außerhalb des Kreislaufs
309912,32,Vorbereitungsstadium für die Verwandlung des Mehrwerths in wirklich 60 fungirendes
310054,20,hierher Der in Geld realisirte Mehrwerth verrichtet dann besondre Kapitalfunktionen
310110,20,der Schatz als welcher der Mehrwerth existirt Geldakkumulationsfonds die Geldform
310371,20,nicht in aktives Kapital verwandelten Mehrwerths Es versteht sich übrigens
310463,20,ist ein Theil der 78 Mehrwerth er kann nur in
310985,20,mehr als verwerthetes oder mit Mehrwerth geschwängertes Kapital als Kapitalverhältniß
311011,25,als P als Kapitalwerth der Mehrwerth produciren soll weiter fungiren
311052,28,vorhandnen Kapitalwerths sondern auch des Mehrwerths ein Findet daher in
311079,38,ein Geht ein Theil des Mehrwerths in den Kapitalkreislauf ein
311127,33,mit verhältnißmäßig größrem neu erzeugtem Mehrwerth seinen neuen Kreislauf beginnt
311145,45,als ein Waarenkapital welches Kapitalwerth Mehrwerth W als W erscheint
311388,20,der Funktion von P erzeugten Mehrwerth m Nur im Kreislauf
311411,31,dem Theil von W worin Mehrwerth existirt also das Waarenprodukt
311425,45,von dem Mehrprodukt worin der Mehrwerth steckt ob beide nun
311497,20,von W lostrennen bevor der Mehrwerth also bevor W als
311523,32,422 dem Kapitalwerth getrennt vom Mehrwerth Verkauft der Kapitalist erst
311555,39,Mehrprodukt von 1560 U Garn Mehrwerth von 78 cirkulirte erst
311742,20,welche als Mehrprodukt Träger des Mehrwerths sind Von den verkauften
312081,20,1000 ti Garn 50 An Mehrwerth beim 1 Verkauf 1160
312117,23,Garn 372 Variables 1000 50 Mehrwerth 1560 78 Zusammen 10
312267,20,sei es zur Verausgabung von Mehrwerth sei es zur Kapitalakkumulation
313006,20,des Kapitalwerths als den des Mehrwerths schon in seiner ersten
313015,25,ersten Phase einschließt und der Mehrwerth wenn auch nicht in
313478,20,III mit dem ihm angewachsen Mehrwerth vorgeschossen wird also seine
314105,20,des Kapitals und ihr Kreislauf Mehrwerth vergrößert oder nicht in
314488,20,als des von diesem erzeugten Mehrwerths resp Mehrprodukts Daß das
314673,20,hat Soweit die Verausgabung von Mehrwerth als Revenue in diesen
315801,20,Werth von 500 worin 78 Mehrwerth Hier bilden die verschiednen
318448,20,und begleitende Verwandlung von g Mehrwerth in Akkumulationsfonds stattgefunden oder
319006,20,den des vom Waarenkapital getragnen Mehrwerths sofern letztrer als Revenue
319057,20,Cirkulation des von ihm getragnen Mehrwerths Es ist also der
320648,20,des Käufers nur Versilbrung seines Mehrwerths sein wenn die Waare
320726,20,das Kapital sowohl als den Mehrwerth ergibt sich nicht aus
321374,20,Waarenkapital verwandelt das nicht mit Mehrwerth geschwängert es hätte während
321382,27,hätte während des Produktionsprocesses keinen Mehrwerth in Waarenform aus der
321429,26,er gekauft hat in eine mehrwerthige also theurere verwandelt hat
322040,20,was wieder dasselbe Verhältniß von Mehrwerth ergibt wie oben cv
322243,20,der Kapitalist verzehre den ganzen Mehrwerth g und setze nur
322436,20,er zunächst einen Theil des Mehrwerths in Geldform der ihm
323061,20,aber produktive Arbeiten und bilden Mehrwerth weil ein Theil dieser
323133,20,fungirt produciren weder Werth noch Mehrwerth Daher das Bestreben auch
323165,29,muß bilden weder Werth noch Mehrwerth aber fördern das Produkt
323710,20,Realisation des der Waare einverleibten Mehrwerths und daß die Verwandlung
323768,20,producirt daher weder Waare noch Mehrwerth Betrachten wir den Kreislauf
324738,20,Realisirung des in W enthaltnen Mehrwerths Nicht so G W
324772,20,es ist nicht Realisirung von Mehrwerth es ist Einleitung zu
324860,20,Kapitalwerth resp der ihm angewachsne Mehrwerth geht verloren Die Gebrauchswerthe
327962,20,die Werth zusetzt kann auch Mehrwerth zusetzen und wird auf
327970,20,wird auf kapitalistischer Grundlage immer Mehrwerth zusetzen da der Werth
327983,37,von ihrer eignen Größe der Mehrwerth den sie bildet von
332432,20,Kapitalistenklasse betrachtet einen Abzug vom Mehrwerth oder Mehrprodukt ganz wie
332725,20,Ersatz von Arbeitslohn und in Mehrwerth Innerhalb jedes Produktionsprocesses spielt
333878,20,Kapital verwerthet und daher einen Mehrwerth g erzeugt aber von
337506,20,Tageswerth sondern noch einen überschüssigen Mehrwerth von dem wir hier
337612,20,wir sehn hier fortwährend vom Mehrwerth ab beschreibt mit ihm
337845,20,der Kapitalist einen Theil des Mehrwerths der Waare die er
338271,20,die Arbeitskraft dem Produkt beständig Mehrwerth zu die Verkörperung unbezahlter
338311,20,des gleichzeitig mit ihm umschlagenden Mehrwerths handelt wird vor der
340205,20,nicht aus Akkumulation Verwandlung von Mehrwerth in Kapital sondern aus
342213,20,bezieht Diese muß aus dem Mehrwerth gutgemacht werden und bildet
342478,20,in die wahre Natur des Mehrwerths zu erschweren Die Grenze
344720,20,als Kapital fungirt Abgesehn vom Mehrwerth In dem Beispiel sub
346672,20,fungiren um seinem Eigner einen Mehrwerth abzuwerfen sind ebenso ver
349577,20,den Werthersatz in Schöpfung von Mehrwerth verwandeln Es liegt hier
349590,20,gewöhnliche Vorstellung daß weil der Mehrwerth erst durch den Verkauf
350087,20,Verwerthungsproceß und der Bildung des Mehrwerths versteckt also das ganze
352222,20,Verkauf der Waare auch der Mehrwerth der in ihr steckt
352431,20,als seines flüssigen Kapitals vom Mehrwerth abgesehn So ist eine
352887,20,variables Kapital als Quelle des Mehrwerths flüssiger Bestandtheil des produktiven
353919,20,ersetzt nur ihren eignen Kapitalwerth Mehrwerth Hier geht bei A
354740,20,es die Arbeit welche den Mehrwerth producirt außer der Reproduktion
355040,20,Werth verwerthen oder ihm einen Mehrwerth zusetzen Ihr Werth wie
355975,20,Unterschied in der Produktion des Mehrwerths der erste dagegen soweit
356062,20,Bei der Vertheilung des gesellschaftlichen Mehrwerths unter die in verschiednen
356640,20,zusammen mit dem ihm einverleibten Mehrwerth aus der Cirkulation zurück
356792,20,Werth reproduzirt sondern zugleich einen Mehrwerth producirt einen vorher nicht
356892,20,dem in Arbeitsmitteln ausgelegten Vom Mehrwerth also gerade von dem
357363,20,konsequenter und schärfer Werth und Mehrwerth entwickelt in der That
357427,20,Ansichten von der Produktion des Mehrwerths einen von diesen Unterscheidungen
357450,33,Theorie herauswenden Die Bildung des Mehrwerths wird nicht aus dem
357603,20,unterstellt Aber die Schöpfung des Mehrwerths daher die Kapitalisirung der
358306,20,ihrer Funktionsdauer beständig Werth und Mehrwerth schafft daß das was
358364,20,war ist jetzt Werth der Mehrwerth dem Produkt zugesetzt worden
359561,20,daher daß die industrielle Arbeit Mehrwerth schaffe So in der
359664,20,Ursprung des im Produkt vorhandnen Mehrwerths gänzlich dem Blick entrückt
360008,20,verfügt abhängt vom Verhältniß des Mehrwerths zum Preis der Arbeit
361016,20,Spinnfabrikant wir sehn hier vom Mehrwerth ab das ausgelegte cirkulirende
361851,20,der verausgabten Arbeitskraft sondern auch Mehrwerth wird beständig während des
370957,20,während des Produktionsprocesses ihm zugesetzten Mehrwerth so ist der Werth
373833,20,beträgt daher auch abgesehn vom Mehrwerth 10 500 5000 Vom
374642,20,Bezug auf unmittelbare Produktion von Mehrwerth der nur während der
375393,20,ist für die Produktion von Mehrwerth einerlei Betrachten wir dagegen
380886,20,zurück der im Waarenkapital steckende Mehrwerth bleibt hier außer Frage
383122,20,Kapitals I Die Jahresrate des Mehrwerths Unterstellen wir ein cirkulirendes
383772,20,sich nur um Produktion des Mehrwerths handelt absolut exakt Man
383836,20,von dem in ihm steckenden Mehrwerth der während des Produktionsprocesses
383866,30,Kapital von 100 producirt einen Mehrwerth von 100 100 so
383885,43,variable Kapital von 500 einen Mehrwerth von 500 d h
383907,52,500 so produciren 5000 einen Mehrwerth von 10 500 5000
383928,60,des Jahres producirten Gesammtmasse von Mehrwerth zu der Werthsumme des
383941,71,nennen wir die Jahresrate des Mehrwerths Diese ist also im
383964,75,gleich ist der Rate des Mehrwerths die das vorgeschoßne variable
384009,61,Fall 500 der darin erzeugte Mehrwerth ebenfalls 500 Die Rate
384015,77,ebenfalls 500 Die Rate des Mehrwerths während einer Umschlags 282
384049,73,gilt für die Jahresrate des Mehrwerths Was aber die Masse
384055,89,Was aber die Masse des Mehrwerths anbetrifft die während einer
384085,85,multiplicirt mit der Rate des Mehrwerths hier also 500 500
384101,91,1500 bei gleicher Rate des Mehrwerths so die Masse des
384106,110,Mehrwerths so die Masse des Mehrwerths 1500 jjjjj 1500 Das
384124,116,umschlägt innerhalb des Jahres einen Mehrwerth von 5000 producirt für
384133,132,für welches die Jahresrate des Mehrwerths also 1000 ist wollen
384237,20,von 5000 Die Rate des Mehrwerths sei ferner dieselbe 100
384267,29,variable Kapital 500 Rate des Mehrwerths 100 die während der
384277,46,5 Wochen erzeugte Masse des Mehrwerths also 500 Die Masse
384315,47,variable Kapital von 100 einen Mehrwerth von 100 in 50
384330,58,von 50 100 5000 einen Mehrwerth von 5000 Die Masse
384338,75,Die Masse des jährlich producirten Mehrwerths ist dieselbe wie im
384350,89,5000 aber die Jahresrate des Mehrwerths ist durchaus ver 283
384364,101,dem während des Jahres producirten Mehrwerth dividirt durch das vorgeschoßne
384402,85,Verwerthungsgrad oder die Rate des Mehrwerths ist ebenso dieselbe 100
384479,31,Bewegung gesetzten Arbeitskraft dieselbe Masse Mehrwerth 5000 Dennoch ist in
384487,48,ist in der Jahresrate des Mehrwerths von A und B
384507,59,als hinge die Rate des Mehrwerths nicht nur ab von
384650,20,Auslage von 50 000 Der Mehrwerth ist dann ebenfalls unter
384679,30,Umschläge 10 Die Rate des Mehrwerths QQQ 100 multiplicirt mit
384693,44,10 ergibt die Jahresrate des Mehrwerths 1 112841 1000 Jetzt
384705,59,1 also die Jahresraten des Mehrwerths für A und B
384717,73,1000 aber die Massen des Mehrwerths sind für B 50
384730,86,5000 die Massen des producirten Mehrwerths verhalten sich jetzt wie
384777,68,wirklich angewandte Kapital welches den Mehrwerth erzeugt und für welches
384785,81,für welches alle über den Mehrwerth gegebnen Gesetze gelten also
384800,92,gegebner Rate die Masse des Mehrwerths durch die relative Größe
384842,76,Differenz in der Jahresrate des Mehrwerths in klares Licht zu
384939,20,angewandt bei gleichgroßer Rate des Mehrwerths und bei gleicher Länge
385226,20,wirken auf die Produktion von Mehrwerth bei gegebner Rate des
385231,34,Mehrwerth bei gegebner Rate des Mehrwerths nur insofern und nur
385341,20,daß bei gleicher Rate des Mehrwerths gleiche Massen von fungirendem
385350,36,fungirendem variablem Kapital gleiche Massen Mehrwerth erzeugen Werden also von
385379,45,in denselben Zeiträumen gleiche Massen Mehrwerth erzeugen wie verschieden immer
385435,30,den über die Produktion des Mehrwerths entwickelten Gesetzen zu widersprechen
385484,25,Daß bei Kapital A der Mehrwerth nebst dem vorgeschoßnen Kapital
385509,37,noch um die Produktion des Mehrwerths und um sein Verhältniß
385529,48,wir dagegen das Verhältniß des Mehrwerths in B nicht zu
385583,35,Differenz in der Rate des Mehrwerths für gleichgroße Kapitale die
385617,40,Gesetzen über die Produktion des Mehrwerths so wäre die Antwort
385640,50,ihr die wirkliche Rate des Mehrwerths aus d h das
385657,60,variablen Kapital von 500 producirten Mehrwerths zu diesem variablen Kapital
385682,65,weder mit der Produktion des Mehrwerths noch mit der ihr
385692,78,entsprechenden Bestimmung der Rate des Mehrwerths Die 500 Mehrwerth die
385695,98,Rate des Mehrwerths Die 500 Mehrwerth die mit einem variablen
385737,81,4500 mit der Produktion dieses Mehrwerths von 500 gar nichts
385786,61,Differenz in der Rate des Mehrwerths von A und B
385800,70,wir nun die Jahresraten des Mehrwerths für die Kapitale B
385836,65,Dort hatten wir Rate des Mehrwerths von Kapital B 10
385853,73,letzt haben wir Rate des Mehrwerths von Kapital A 100
385860,90,Kapital A 100 Jahresrate des Mehrwerths von Kapital B _
385868,108,B _ 100 Jahresrate des Mehrwerths von Kapital A 1000
385920,78,die ihr entsprechende Rate des Mehrwerths dar Es sind 5000
385942,78,5000 producirt Die Rate des Mehrwerths ist m 1 also
385961,83,der 5000v wirklichen Rate des Mehrwerths Es ist also diesmal
385988,80,haben hier die Rate des Mehrwerths PP 1 1 1000
386084,20,der während 5 Wochen producirte Mehrwerth berechnet auf ein Kapital
386112,31,der während 50 Wochen producirte Mehrwerth 288 berechnet auf ein
386260,20,den ersten Fall wo der Mehrwerth von 5 Wochen nicht
386427,20,Die jährlich producirte Masse des Mehrwerths richtet sich aber bei
386435,36,aber bei gegebner Rate des Mehrwerths nach dem während des
386560,20,angewandt sind die Rate des Mehrwerths also für beide dieselbe
386571,36,auch die jährlich producirte Masse Mehrwerth für beide dieselbe sein
386590,49,aufs Jahr berechnete Rate des Mehrwerths soweit sie ausgedrückt Jährlich
386597,66,sie ausgedrückt Jährlich producirte Masse Mehrwerth wird durch T r
386624,69,Rate ihres im Jahreslauf producirten Mehrwerths ist bestimmt durch die
386631,85,bestimmt durch die Rate des Mehrwerths wozu die respektiven Kapitale
386661,82,Gesetzen über die Produktion des Mehrwerths und über die Bestimmung
386669,97,die Bestimmung der Rate des Mehrwerths folgt Sehn wir nun
387012,20,auch bei gegebner Rate des Mehrwerths dieselbe Masse Arbeit bezahlte
387027,32,setzen also auch dieselbe Masse Mehrwerth während des Jahrs zu
387037,48,produciren Die wirkliche Rate des Mehrwerths drückt nichts aus als
387058,58,dem in demselben Zeitraum producirten Mehrwerth oder die Masse unbezahlter
387142,20,Entwickelten daß die Jahresrate des Mehrwerths nur in einem einzigen
387154,36,mit der wirklichen Rate des Mehrwerths die den Exploitationsgrad der
387226,20,Kapital A Die Jahresrate des Mehrwerths ist gleich Masse des
387235,37,des während des Jahres producirten Mehrwerths r n Aber die
387249,52,des während des Jahres producirten Mehrwerths ist gleich der wirklichen
387256,69,gleich der wirklichen Rate des Mehrwerths multiplicirt mit dem zu
387299,61,in B Die Jahresrate des Mehrwerths ist Wirkliche Rate des
387304,78,Mehrwerths ist Wirkliche Rate des Mehrwerths dem vorgeschoßnen variablen Kapital
387355,60,ist ist die Jahresrate des Mehrwerths gleich der wirklichen Rate
387361,76,gleich der wirklichen Rate des Mehrwerths Nennen wir die Jahresrate
387367,95,Nennen wir die Jahresrate des Mehrwerths M die wirkliche Rate
387373,114,M die wirkliche Rate des Mehrwerths m das vorgeschoßne variable
387413,92,ferner Die jährliche Rate des Mehrwerths ist immer m n
387425,100,gleich der wirklichen Rate des Mehrwerths producirt in einer Umschlagsperiode
387645,20,That wäre die Jahresrate des Mehrwerths 100 so müß ten
387675,28,also die vm Jahresrate des Mehrwerths 9 5500v 11 11
387685,45,1 293 Die Jahresrate des Mehrwerths oder die Vergleichung zwischen
387695,61,dem während des Jahrs producirten Mehrwerth und dem überhaupt vorgeschoßnen
387747,47,zurückgeflossen 500 und außerdem 5000 Mehrwerth Nicht die Kapitalmasse die
387818,20,sein vorgeschoßnes Kapital dazu 5000 Mehrwerth Für den Besitzer des
387832,36,betrachteten von 5500 sind 5000 Mehrwerth während des Jahrs producirt
387854,48,zurückgeflossen und ebensowenig sein producirter Mehrwerth M m n drückt
387873,57,variable Kapital gültige Rate des Mehrwerths Während einer Umschlagsperiode erzeugte
387880,74,einer Umschlagsperiode erzeugte Masse von Mehrwerth zu mul Während einer
387961,22,zurückkehrt und zwar bereichert durch Mehrwerth Dies charakterisirt ihn als
388035,20,auch von neuem sich verwerthen Mehrwerth erzeugen Schlägt das variable
388064,31,einer Umschlagsperiode entsprechende Masse von Mehrwerth erzeugt Man muß sich
388216,20,zehnmal vorgeschossen Die Jahresrate des Mehrwerths wird daher nicht auf
388376,20,m gleich der Masse des Mehrwerths diV vidirt durch das
388508,20,Frucht des Kapitals erhält der Mehrwerth die Form einer aus
388701,20,Hälfte 500 ist neu producirter Mehrwerth Aber die fünfwöchentliche Arbeitskraft
388745,20,plus dem von ihr geschaffnen Mehrwerth existirt jetzt als Werth
388910,20,sondern producirt im Ueberschuß einen Mehrwerth von 5000 Das variable
389007,20,d h abge 2971sehn vom Mehrwerth gerade so viel Geldkapital
389398,20,selben Betrag ersetzt sondern einen Mehrwerth und nach der Voraussetzung
389424,27,ersetzt und seinem Werth einen Mehrwerth zufügt nicht in der
389481,20,durch neu producirten Werth plus Mehrwerth nicht in der Form
389885,20,Arbeit gleicher wirklicher Rate des Mehrwerths die Jahresraten von A
389988,20,findet auch derselbe Zuwachs von Mehrwerth während derselben Perioden statt
