x,y,quote
98850,67,stehe entweder die längre Zeit arbeiten oder auf dem PfIa
99025,20,wurden so 10270 erwachsne männliche Arbeiter in 181 Fabriken verhört
99181,20,riskirte außer der Haut seiner Arbeiter Zum Verständniß des Nachfolgenden
99218,25,den Arbeitstag des 10 männlichen Arbeiters über 18 Jahre beschränkt
99253,32,die zwölf später die zehnstündige Arbeit der jungen Personen und
99300,29,Nachtarbeit unter den erwachsnen männlichen Arbeitern wieder her Das Zehnstundengesetz
99447,20,1844 über Mahlzeiten gäben den Arbeitern nur die Erlaubniß vor
99478,29,trinken Und warum sollten die Arbeiter auch nicht vor 9
99549,20,7 Uhr Abends ohne Unterbrechung arbeiten zu lassen 149 Nach
99613,20,keiner Weise die o stündige Arbeit der Kinder deren Arbeitszeit
99633,34,konnten daher wenn sie die Arbeit um 12 Uhr Vormittags
99683,29,besser Um ihre Verwendung der Arbeit erwachsner männlicher Arbeiter bis
99686,48,Verwendung der Arbeit erwachsner männlicher Arbeiter bis halb 9 Uhr
99774,20,bis halb 9 Uhr Abends arbeiten zu lassen 150 Arbeiter
99778,38,Abends arbeiten zu lassen 150 Arbeiter und Fabrikinspektoren protestirten aus
99849,20,der Akt von 1844 fünfstündige Arbeit des Vormittags nicht ohne
99979,20,Gesetz vermitteln soweit es die Arbeit von Jungen Personen und
100094,20,geschehe im Interesse der übelberathenen Arbeiter selbst 15 um ihnen
100233,20,und Frauenzimmer über 10 Stunden arbeiten zu lassen Hierauf ten
100263,29,Mexico aufherrschte heißt es der Arbeiter so weit der Kapitalist
100894,20,Zeit reißend zu Im Allgemeinen arbeiten sie jetzt 13¾ Stunden
101010,20,mischen und die Stunden der Arbeit und der Rast für
101072,20,nur daß die Attraktion der Arbeit verwandelt war in die
101195,20,zu verlieren bis die zehnstündige Arbeit vollgemacht Wie auf der
101231,26,Bühne gehört so gehörten die Arbeiter 161 Reports etc for
101303,20,erzwungnen Müßiggangs welche den jungen Arbeiter in die Kneipe und
101343,24,Gang zu halten hatte der Arbeiter bald in diesem Stück
101373,34,zwölfstündi10 gen Arbeitslohn für zehnstündige Arbeit zu erhalten Sie hatten
101414,34,triefenden Freihändler die 15 den Arbeitern 10 volle Jahre während
101433,47,bei freier Korneinfuhr eine zehnstündige Arbeit mit den Mitteln der
101547,20,sofort ein Umschlag ein Die Arbeiter hatten bisher passiven obgleich
101796,20,noch minder zur Verschiebung der Arbeiter aus einer Fabrik in
101830,25,zwischen Fa 10 brikanten und Arbeitern der in dem neuen
101871,28,auf 1 Stunden beschränkt Die Arbeit muß in der Periode
102039,20,Kinder die zur Verrichtung ihrer Arbeit auf Stühle gestellt werden
102257,20,10½ Stunden erhöht Vorwand Die Arbeit sei leichter in Seidenfabriken
102637,20,wenn auch die Gesammtdauer ihrer Arbeit 61 2 Stunden nicht
102676,20,Absicht den Arbeitstag der erwachsnen Arbeiter mit Beihülfe der Kinder
102704,32,am Widerstand der erwachsnen männlichen Arbeiter scheitern müsse177 Der Akt
102958,20,gekettet sind als die andren Arbeiter fühlen wir uns gleich
103018,20,Pausen 40 von I1Z2 Stunden arbeiten werden Reports etc for
103083,20,Arbeitstag Zeiten Er erlaubt männliche Arbeiter über 13 Jahre Tag
103465,20,ein großer Vortheil für die Arbeiter wenn man ihnen erlaubt
103474,32,erlaubt 12 Stunden täglich zu arbeiten und so viel Arbeitslohn
103501,42,fiel vor der Agitation der Arbeiter in den Bleichereien Schottlands
103521,52,ge 40 schlagen von den Arbeitern selbst in deren Namen
103550,56,Parlament Fakten zum Schutz der Arbeit in sinnverwirrten Wortschraubungen abgefaßt
103590,51,hat große Unzufriedenheit unter den Arbeitern erregt und ist sehr
103699,20,der erste u a die Arbeit von Kindern jungen Personen
103808,20,Fahrenheit angewandt worin hauptsächlich Mädchen arbeiten Cooling Abkühlung ist der
103900,20,Hände ist unbeschränkt Wenn geschäftig arbeiten sie bis 9 oder
104073,20,hat nicht nur verfehlt den Arbeitern den Schutz zu gewähren
104103,29,8 Uhr Abends an der Arbeit ertappt und selbst dann
104178,20,vielleicht noch längere Stunden zu arbeiten ohne Schranke mit Bezug
104284,20,jedweder aus der Unterordnung der Arbeit unter das Kapital etwa
104312,30,selbständige und daher gesetzlich mündige Arbeiter als Waarenverkäufer mit dem
104334,42,eine Hauptrolle spielt andrerseits die Arbeit physisch und rechtlich Unmündiger
104719,20,beweisen handgreiflich daß der vereinzelte Arbeiter der Arbeiter als freier
104721,36,daß der vereinzelte Arbeiter der Arbeiter als freier Verkäufer seiner
104920,20,seinen Kohlengruben und Metallminen werden Arbeiter beider Geschlechter und von
105080,20,wie seine Verbindung von produktiver Arbeit mit Erziehung der Kinder
105095,34,ins Leben gerufenen Kooperationsgeschäfte der Arbeiter Heutzutage ist die erste
105141,32,männlich für vollkommne Freiheit der Arbeit stritt192 Frankreich hinkt langsam
105270,20,Theil der Republik verunstaltete Die Arbeit in weißer Haut kann
105362,20,das die Dauer der täglichen Arbeit in Fabriken und 25
105374,36,12 Stunden beschränkt begrenzt diese Arbeit nicht innerhalb bestimmter fixer
105425,29,Ausnahme der Sonntage ohne Unterbrechung arbeiten zu lassen Sie wenden
105683,20,Erheischniß der Gegenwart um die Arbeit dieses Landes von der
105702,32,wodurch 8 Stunden den Normal Arbeits tag in allen Staaten
105835,20,Man muß gestehn daß unser Arbeiter anders aus dem Produktionsproceß
105905,20,wofür es ihm freisteht seine Arbeits 25 kraft zu verkaufen
105936,30,ein Mus 196 Wir die Arbeiter von Dunkirk erklären daß
105955,43,zu groß ist und dem Arbeiter keine Zeit für Erholung
106030,20,und Arbeiterrechte betrachten Beschlüsse der Arbeiter zu Dunkirk Staat New
106194,20,Schlange ihrer Qualen müssen die Arbeiter ihre Köpfe zusammenrotten und
106257,20,wann die Zeit die der Arbeiter verkauft endet und wann
106328,20,Mehrwerths gegeben die der einzelne Arbeiter dem Kapitalisten in bestimmter
106340,36,Beträgt z B die nothwendige Arbeit täglich 6 Stunden ausgedrückt
106393,28,von 1 Thaler oder der Arbeiter liefert täglich eine Masse
106421,38,den ihr unterworfnen Industriezweigen die Arbeiter vor gänzlicher Degeneration gerettet
106459,40,begrenzte Zeitperiode ohne die beschäftigten Arbeiter an ihrer Ge30 sundheit
106702,20,An zahl der gleichzeitig beschäftigten Arbeiter Ist der Tageswerth einer
106786,20,den der Arbeitstag des einzelnen Arbeiters liefert multiplicirt mit der
106794,37,mit der Anzahl der angewandten Arbeiter Da aber ferner die
106804,54,Masse Mehrwerth die der einzelne Arbeiter producirt bei gegebnem Werth
106875,21,Mehrwerths M den vom einzelnen Arbeiter im Tagesdurchschnitt gelieferten Mehrwerth
106912,27,k ihren Exploitationsgrad a Nothwendige Arbeit und die Anzahl der
106918,45,und die Anzahl der angewandten Arbeiter n so erhalten wir
106949,51,die von einem Kapitalisten angewandten Arbeiter auf Durchschnitts Arbeiter reducirt
106952,70,Kapitalisten angewandten Arbeiter auf Durchschnitts Arbeiter reducirt sind Es giebt
106968,82,verhältnißmäßig zur Anzahl der exploitirten Arbeiter wächst aber dann bleibt
107043,34,100 Thaler vorschießen um 100 Arbeiter täglich zu exploitiren und
107141,20,in der Anzahl der beschäftigten Arbeiter durch proportionelle Verlängerung des
107157,35,vom Kapital erpreßbare Zufuhr der Arbeit also unabhängig von der
107190,41,oder die Anzahl der beschäftigten Arbeiter wächst Indeß hat der
107227,43,daher die zur Erhaltung des Arbeiters nothwendige Arbeitszeit 2 oder
107239,56,betrage der Gesammtwerth den ein Arbeiter Tag aus Tag ein
107305,29,von 500 Thalern das 500 Arbeiter zur Mehrwerthsrate von 100
107333,39,von 100 Thalern das 100 Arbeiter täglich verwendet zur Mehrwerthsrate
107387,28,der Bestimmung der Marktpreise der Arbeit durch Nachfrage und Zufuhr
107657,20,ausschließlich ab von der Masse Arbeit die er in Bewegung
108129,20,ein hinreichender Grund ist Die Arbeit die vom Gesammtkapital einer
108156,25,z B die Zahl der Arbeiter eine Million und beträgt
108164,43,und beträgt der Durchschnittsarbeitstag eines Arbeiters 10 Stunden so besteht
108347,20,Mehrwerth vernutzt wird Wäre dieser Arbeiter im Besitz seiner eignen
108358,35,und begnügte er sich als Arbeiter zu leben so genügte
108418,20,jedoch müßte er schon zwei Arbeiter anwenden um von dem
108473,20,gut lebe wie ein gewöhnlicher Arbeiter und die Hälfte des
108505,29,kann er selbst gleich seinem Arbeiter unmittelbar Hand im Produktionsprocesse
108522,43,Mittelding zwischen 305 Kapitalist und Arbeiter ein kleiner Meister Ein
108558,46,Aneignung und daher Kontrole fremder Arbeit und zum Verkauf der
108565,62,zum Verkauf der Produkte dieser Arbeit verwenden könne205 Die Verwandlung
109251,20,Kapital zum Kommando über die Arbeit d h über die
109261,26,sich bethätigende Arbeitskraft oder den Arbeiter selbst Das personificirte Kapital
109273,43,paßt 5 auf daß der Arbeiter sein Werk ordentlich und
109298,52,welches die Arbeiterklasse nöthigt mehr Arbeit zu verrichten als der
109346,43,Kapital ordnet sich zunächst die Arbeit unter mit den technischen
109416,20,Arbeitsprocesses so verhielt sich der Arbeiter zu den Produktionsmitteln nicht
109478,20,in Mittel zur Einsaugung fremder Arbeit Es ist nicht mehr
109484,38,Es ist nicht mehr der Arbeiter der die Produktionsmittel anwendet
109496,54,sind die Produktionsmittel die den Arbeiter anwenden Statt von ihm
109545,44,Nachts ruhn und keine lebendige Arbeit einsaugen sind reiner Verlust
109588,41,Rechtstitel und Zwangstitel auf fremde Arbeit und Mehrarbeit Wie diese
109618,47,Verhältnisses von todter und lebendiger Arbeit von Werth und werthschöpferischer
109873,20,ihre Verwerthung nicht nur die Arbeit die in ihnen steckt
110067,20,nothwendige Arbeitszeit hinaus konnte der Arbeiter 2 3 4 6
110076,35,6 u s w Stunden arbeiten Von der Größe dieser
110113,40,und dessen Theilung in nothwendige Arbeit und Mehrarbeit gegeben sind
110140,47,b 10 Stunden 15 nothwendige Arbeit das Stück b c
110306,20,ohne gleichzeitige Zusammenziehung der nothwendigen Arbeit von a b auf
110328,32,entspräche die Verkürzung der nothwendigen Arbeit oder ein Theil der
110336,49,Theil der Arbeitszeit die der Arbeiter bisher in der That
110365,55,sondern seine Theilung in nothwendige Arbeit und Mehrarbeit 35 Zehntes
110441,20,5 sh so muß der Arbeiter täglich 10 Stunden arbeiten
110445,38,der Arbeiter täglich 10 Stunden arbeiten um den ihm vom
110542,20,Kapitalist statt 5 sh dem Arbeiter nur 4 sh 6
110602,20,durch Herabdrückung des Lohns des Arbeiters unter den Werth seiner
110730,20,bestimmt durch das was der Arbeiter braucht so as to
110762,28,the price of necessaries Der Arbeiter erhält nicht den entsprechenden
110913,20,relativen Mehrwerts der Lohn des Arbeiters unter den Werth seiner
111028,20,eine Erhöhung der Produktivkraft der Arbeit Mit gegebnen Mitteln kann
111063,26,312 sich die Produktivkraft seiner Arbeit verdoppeln und sie kann
111093,36,Revolution in den Produktionsbedingungen seiner Arbeit eintreten d h in
111110,48,Unter Erhöhung der Produktivkraft der Arbeit verstehn wir hier überhaupt
111134,56,verkürzt wird ein kleinres Quantum Arbeit also die Kraft erwirbt
111174,52,Mehrwerth durch 25 Verwandlung nothwendiger Arbeit in Mehrarbeit keineswegs daß
111215,47,umwälzen um die Produktivkraft der Arbeit 30 zu erhöhn durch
111225,61,die Erhöhung der Produktivkraft der Arbeit den Werth der Arbeitskraft
111403,20,durch das Quantum 313 der Arbeit welche ihr die letzte
111544,20,vermindert bloß die Ausgabe des Arbeiters für Hemden Die Gesammtsumme
111629,20,durch Steigerung der Produktivkraft der Arbeit z B Hemden verwohlfeilert
111727,20,er dadurch befähigt wird den Arbeiter wohlfeiler zu klei den
111744,35,Theil des Gesammtertrags auf den Arbeiter fallt Ramsay I e
111874,20,mit der gegebnen Produktivkraft der Arbeit würden 12 Stück Waaren
111935,20,einem Kapitalisten die Produktivkraft der Arbeit zu verdoppeln und daher
111983,20,für den durch die letzte Arbeit neu zugesetzten Werth Trotz
112101,20,oder stellt 2 Stunden gesellschaftlicher Arbeit dar mit der veränderten
112139,24,er wird nicht durch die Arbeits 35 zeit gemessen die
112336,20,Waare durch erhöhte Produktivkraft der Arbeit zu verwohlfeilern Indeß entspringt
112463,20,Mehrarbeit Das Verhältniß der nothwendigen Arbeit zur Mehrarbeit welches unter
112541,20,in 6 sh ausdrücken Die Arbeit von ausnahmsweiser Produktivkraft wirkt
112548,37,ausnahmsweiser Produktivkraft wirkt als potenzirte Arbeit oder schafft in gleichen
112578,46,den Tageswerth der Arbeitskraft Der Arbeiter bedarf daher statt früher
112830,20,die Erhöhung der Produktivkraft der Arbeit Produktionszweige ergriffen also Waaren
112863,26,umgekehrtem Verhältniß zur Produktivkraft der Arbeit Ebenso weil durch Waarenwerthe
112884,40,direktem Verhältniß zur Produktivkraft der Arbeit Er steigt mit steigender
113004,20,des Kapitals die Produktivkraft der Arbeit zu steigern um die
113017,35,die Verwohlfeilerung der Waare den Arbeiter selbst zu verwohlfeilern5 4
113190,20,zur Entwicklung der Produktivkraft der Arbeit wächst während der Werth
113284,20,die Produktion Kosten oder kostspielige Arbeiten in der Fa 15
113317,28,des Reichthums der aus den Arbeiten der Industriellen herkommt in
113333,43,besteht 6 20 Oekonomie der Arbeit durch Entwicklung der Produktivkraft
113366,47,Waarenquantums nothwendigen Arbeitszeit Daß der Arbeiter bei gesteigerter Produktivkraft seiner
113371,65,Arbeiter bei gesteigerter Produktivkraft seiner Arbeit in einer 25 will
113728,20,nach wie vor 12 Stunden arbeiten und in den 12
113784,20,einer Seite lesen daß der Arbeiter dem Kapital für die
113826,22,10 lung der Produktivkraft der Arbeit innerhalb der kapitalistischen Produktion
113838,39,Theil des Arbeitstags den der Arbeiter für sich selbst arbeiten
113842,58,der Arbeiter für sich selbst arbeiten muß zu verkürzen um
113860,69,er für den Kapitalisten umsonst arbeiten kann zu verlängern Wie
113913,52,individuelle Kapital eine größere Anzahl Arbeiter gleichzeitig beschäftigt der Arbeitsproceß
113998,20,gleichzeitig von demselben Kapital beschäftigten Arbeiter Die Werkstatt des Zunftmeisters
114031,28,dem Mehrwerth den der einzelne Arbeiter liefert multiplicirt mit der
114040,45,der Anzahl der gleichzeitig beschäftigten Arbeiter Diese Anzahl ändert an
114140,20,also keinen Unterschied ob 1200 Arbeiter vereinzelt produciren oder vereint
114162,33,Modifikation statt In Werth vergegenständlichte Arbeit ist Arbeit von gesellschaftlicher
114164,53,In Werth vergegenständlichte Arbeit ist Arbeit von gesellschaftlicher Durchschnittsqualität also
114193,58,jedem Industriezweig weicht der individuelle Arbeiter Peter oder Paul mehr
114219,61,sobald man eine größere Anzahl Arbeiter zusammennimmt Der berühmte Sophist
114252,60,Ackerknechte aller individuelle Unterschied der Arbeit verschwindet also die ersten
114272,66,derselben Zeit grad so viel Arbeit verrichten als beliebige andre
114295,69,einer größren Anzahl gleichzeitig beschäftigter Arbeiter dividirt durch die Anzahl
114301,87,dividirt durch die Anzahl der Arbeiter an und für sich
114328,85,Arbeitstag von 12 gleichzeitig beschäftigten Arbeitern einen Gesammtarbeitstag von 144
114337,100,144 Stunden und obgleich die Arbeit eines Jeden des Dut
114562,20,Zwölf einander in die Hand arbeiten oder ob der ganze
114569,35,ob der ganze Zusammenhang ihrer Arbeiten nur darin besteht daß
114578,52,daß sie für denselben Kapitalisten arbeiten Werden dagegen von den
114620,50,individuelle Abweichungen statt Verbrauchte ein Arbeiter bedeutend mehr Zeit in
114654,51,Durchschnitts Arbeitszeit so gälte seine Arbeit nicht als Durchschnittsarbeit seine
114776,20,er als Kapitalist producirt viele Arbeiter gleichzeitig anwendet also von
114811,27,des Arbeitsprocesses Baulichkeiten worin Viele arbeiten Lager für Rohmaterial u
114900,20,Frau Professorin beschäftigt wird mehr Arbeit liefert als zwei Nähmamsellen
114944,21,Elftes Kapitel Kooperation 20 Webstühlen arbeiten muß weiter gestreckt sein
114968,34,für 20 Personen kostet weniger Arbeit als die von 10
115104,20,diesen Charakter als Bedingungen gesellschaftlicher Arbeit oder gesellschaftliche Bedingungen der
115109,37,Arbeit oder gesellschaftliche Bedingungen der Arbeit im Unterschied von den
115122,53,kostspieligen Produktions mittein vereinzelter selbständiger Arbeiter oder Kleinmeister selbst wenn
115135,66,räumlich zusammen nicht mit einander arbeiten Ein Theil der Arbeitsmittel
115244,20,hier nämlich die Arbeitsbedingungen dem Arbeiter selbstständig gegenübertreten erscheint auch
115276,28,Produktivität erhöhen Die Form der Arbeit Vieler die in demselben
115293,43,planmäßig neben und mit einander arbeiten heißt Kooperation10 10 Concours
115347,31,so die mechanische Kraftsumme vereinzelter Arbeiter von der gesellschaftlichen Kraftpotenz
115390,31,räumen11 Die Wirkung der kombinirten Arbeit könnte hier von der
115463,20,den meisten produkti 15 ven Arbeiten der bloße gesellschaftliche Kontakt
115506,22,Gesammtprodukt liefern als zwölf vereinzelte Arbeiter von denen 20 jeder
115516,39,12 Stunden oder als ein Arbeiter der 12 Tage nach
115885,20,einander verrichten kann die individuelle Arbeit eines Jeden dennoch als
115970,20,die zwei Hände jedes einzelnen Arbeiters der das Gerüst auf
115989,34,Zeit Andrerseits findet Kombination der Arbeit statt wenn ein Bau
116025,39,Raum angreift weil der kombinirte Arbeiter oder Gesammtarbeiter vorn und
116054,46,Arbeitstage mehr oder minder vereinzelter Arbeiter die ihr Werk einseitiger
116086,49,weil diese einfachste Form gemeinsamer Arbeit auch in der ausgebildetsten
116504,20,bleibt als die Anzahl der Arbeiter die vereinzelt in demselben
116560,20,die Kooperation die Raumsphäre der Arbeit 20 auszurecken und wird
116608,20,Diese Beschränkung der Raumsphäre der Arbeit bei gleichzeitiger Ausdehnung ihrer
116628,34,entspringt aus der Konglomeration der Arbeiter dem Zusammenrücken verschiedner Arbeitsprocesse
116645,48,The doing of it der Arbeit in der Agrikultur at
116889,20,er die mechanische Kraftpotenz der Arbeit erhöht oder ihre räumliche
116912,31,oder im kritischen Moment viel Arbeit in wenig Zeit flüssig
116956,30,Gebrauch ökonomisirt oder der individuellen Arbeit den Charakter gesellschaftlicher Durchschnittsarbeit
116975,44,kombinirten Arbeitstags gesellschaftliche Produktivkraft der Arbeit oder Produktivkraft gesellschaftlicher Arbeit
116979,62,der Arbeit oder Produktivkraft gesellschaftlicher Arbeit Sie entspringt aus der
116993,76,Zusammenwirken mit Andern streift der Arbeiter seine individuellen Schranken ab
117003,91,und entwickelt sein Gattungsvermögen19 Wenn Arbeiter überhaupt nicht unmittelbar zusammenwirken
117049,73,Arbeitskräfte oder die Lohnsumme der Arbeiter für den Tag die
117078,69,vereint werden Zahlung von 300 Arbeitern auf einmal auch nur
117092,78,mehr Kapitalauslage als Zahlung weniger Arbeiter Woche für Woche während
117105,90,Jahrs Die Anzahl der kooperirenden Arbeiter oder die Stufenleiter der
117143,79,Kapitalist über die Lebensmittel vieler Arbeiter verfügt loosely occupied 500
117310,20,30 Kapitalisten der je 10 Arbeiter beschäftigt Werthumfang und Stoffmasse
117385,20,die Anzahl der gleichzeitig ausgebeuteten Arbeiter daher die Masse des
117432,20,und von einander unabhängiger individueller Arbeit s processe in einen
117449,35,Kommando des Kapitals über die Arbeit nur als formelle Folge
117457,52,formelle Folge davon daß der Arbeiter statt für sich für
117519,31,Alle unmittelbar gesellschaftliche oder gemeinschaftliche Arbeit auf größrem Maßstab bedarf
117586,20,Kapitals sobald die ihm untergeordnete Arbeit kooperativ wird Als specifische
117660,20,der Masse der gleichzeitig beschäftigten Arbeiter wächst ihr Widerstand und
117779,20,und zusammenhält Der Zusammenhang ihrer Arbeiten tritt ihnen daher ideell
117891,20,und fortwährender Beaufsichtigung der einzelnen Arbeiter und Arbeitergruppen selbst wieder
117945,20,von Kompagniegeschäft zwischen Kapitalist und Arbeitern in der wirework company
118098,20,Namen des Kapitals kommandiren Die Arbeit der Oberaufsicht befestigt sich
118128,29,der politische 5 Oekonom diese Arbeit der Oberaufsicht zu den
118226,20,Eigenthümer seiner Arbeitskraft ist der Arbeiter so lange er als
118271,20,mit 100 von einander unabhängigen Arbeitern Kon 20 trakte schließt
118284,37,einzelnen Er kann die 100 Arbeiter anwenden ohne sie kooperiren
118315,44,Als unabhängige Personen sind die Arbeiter Vereinzelte die in ein
118378,22,Kapitals Die Produktivkraft die der Arbeiter als ge 30 seilschaftlicher
118383,40,Arbeiter als ge 30 seilschaftlicher Arbeiter entwickelt ist daher Produktivkraft
118540,20,Kooperation Die gesellschaftliche Produktivkraft der Arbeit entwickelt sich unentgeltlich sobald
118546,36,entwickelt sich unentgeltlich sobald die Arbeiter unter bestimmte Bedingungen gestellt
118565,50,Weil die gesellschaftliche Produktivkraft der Arbeit dem Kapital nichts kostet
118576,64,sie andrerseits nicht von dem Arbeiter entwickelt wird bevor seine
118581,83,Arbeiter entwickelt wird bevor seine Arbeit selbst dem Kapital gehört
118712,20,erregt wurde fast nur menschliche Arbeit verschwenderisch angewandt Die Zahl
118718,37,verschwenderisch angewandt Die Zahl der Arbeiter und die Koncentration ihrer
118755,41,verächtlich ist Die nicht ackerbauenden Arbeiter einer asiatischen Monarchie haben
118798,39,Koncentration der Revenuen wovon die Arbeiter leben in eine Hand
119100,20,Kooperation entwickelte gesellschaftliche Produktivkraft der Arbeit als Produktivkraft des Kapitals
119123,30,Gegensatz zum Produktionsproceß vereinzelter unabhängiger Arbeiter oder auch Kleinmeister Es
119357,20,have Zwölftes Kapitel Teilung der Arbeit und Manufaktur jener Art
119378,32,die Masse der gleichzeitig angewandten Arbeiter und den Umfang der
119412,38,operirt ohne daß Theilung der Arbeit oder Maschinerie eine bedeutende
119446,42,erscheint ZWÖLFTES KAPITEL Theilung der Arbeit und Manufaktur 1 Doppelter
119458,56,Manufaktur Die auf Theilung der Arbeit beruhende Kooperation schafft sich
119508,45,doppelte Weise 20 Entweder werden Arbeiter von verschiedenartigen selbständigen Handwerken
119543,47,war das Gesammtprodukt der 336 Arbeiten einer großen Anzahl unabhängiger
119582,46,einander gleichzeitig in die Hand arbeiten Man kann eine Kutsche
119746,20,einzelne zur ausschließlichen Funktion eines Arbeiters krystallisirt und deren Gesammtheit
119863,20,äußere Umstände die Koncentration der Arbeiter in demselben 20 Raum
119872,36,Raum und die Gleichzeitigkeit ihrer Arbeiten anders zu vernutzen Es
119892,49,bestimmten Zeitfrist geliefert werden Die Arbeit wird daher vertheilt Statt
119953,28,nach zur systematischen Theilung der Arbeit Aus dem individuellen Produkt
120136,20,schrieb sind die verschiednen unabhängigen Arbeiter zum Theil in Fabriken
120147,35,worden Zwölftes Kapitel Teilung der Arbeit und Manufaktur eine und
120182,41,laufenden Theiloperationen vieler kooperirenden 5 Arbeiter Der zünftige Nadler von
120238,27,ausschließ 10 liehen Funktionen einzelner Arbeiter verselbständigt wurden Die Ursprungsweise
120325,20,Funktion eines be 20 sondren Arbeiters wird Einerseits führt daher
120334,37,daher die Manufaktur Theilung der Arbeit in einen Produktionsproceß ein
120372,40,richtigen Verständniß der Theilung der Arbeit in der Manufaktur ist
120473,20,des Produktionsprocesses bleibt wird jeder Arbeiter ausschließlich einer Theilfunktion angeeignet
120493,34,Endlich ist diese Theilung der Arbeit eine besondre Art der
120543,28,ist zunächst klar daß ein Arbeiter der lebenslang eine und
120613,20,producirt oder die Produktivkraft der Arbeit gesteigert27 Auch vervollkommnet sich
120958,20,Aegypten Zwölftes Kapitel Teilung der Arbeit und Manufaktur Fein 340
120990,25,ohne Kapital Maschinerie Theilung der Arbeit oder irgend eins der
121075,20,Hütte des Producenten der seine Arbeit daher in freier Luft
121125,20,solcher indischer Weber sehr komplicirte Arbeit verglichen mit der Mehrzahl
121166,23,unter bricht den Fluß seiner Arbeit und bildet gewissermaßen Poren
121221,20,also wachsender Intensität der 341 Arbeit oder einer Abnahme des
121259,25,Andrerseits zerstört die Kontinuität gleichförmiger Arbeit die Spann und Schwungkraft
121281,39,Reiz finden Die Produktivität der Arbeit hängt nicht nur von
121289,55,nur von der Virtuosität des Arbeiters ab sondern auch von
121438,20,in der Hand des Theil arbeiters eine möglichst entsprechende und
121707,20,ein und dasselbe Organ verschiedne Arbeiten zu verrichten hat läßt
121788,20,muß Zwölftes Kapitel Teilung der Arbeit und Manufaktur zung selbständiger
121852,20,Petty die manufakturmäßige Theilung der Arbeit veranschaulicht Aus dem individuellen
122172,20,weil die Konkurrenz unter den Arbeitern die zu Hause arbeiten
122176,34,den Arbeitern die zu Hause arbeiten wollen am größten ist
122236,20,einen Kapitalisten Fa brikant établisseur arbeiten ganz und gar verschieden
122325,20,andre wird verkürzt ebenso die Arbeit welche diese Uebergänge vermittelt34
122359,28,eigenthümliches Princip der Theilung der Arbeit eine Isolirung der verschiednen
122683,20,45 Zwölftes Kapitel Teilung der Arbeit und Manufaktur 345 Betrachtet
122846,20,Arbeitsprocesses nur durch Festschmieden desselben Arbeiters an dasselbe Detail Da
122866,33,desselben Machwerks ist liefert ein Arbeiter dem andren oder eine
122885,46,bildet den Ausgangspunkt für die Arbeit des andren Der eine
122890,64,Arbeit des andren Der eine Arbeiter beschäftigt daher hier unmittelbar
122958,33,daß diese unmittelbare Abhängigkeit der Arbeiten und daher der Arbeiter
122962,51,der Arbeiten und daher der Arbeiter von einander jeden Einzelnen
123116,20,des relativen Mehrwerts Intensität der Arbeit erzeugt wird als im
123204,20,10 ten Soll also derselbe Arbeiter Tag aus Tag ein
123222,35,verschiedne Operationen verschiedne Verhältnißzahlen von Arbeitern verwandt werden z B
123284,20,Verhältnisses Die manufakturmäßige Theilung der Arbeit vereinfacht und vermannigfacht also
123323,25,Arbeiterzahl oder relative Größe der Arbeiter 347 gruppen in jeder
123383,20,hinzu daß dasselbe Individuum gewisse Arbeiten eben so gut auf
123397,36,Staffel ausführt z B die Arbeit der Oberaufsicht den Transport
123542,20,XXI Zwölftes Kapitel Teilung der Arbeit und Manufaktur Verselbständigung dieser
123553,36,oder ihre Zuweisung an besondre Arbeiter wird also erst vortheilhaft
123579,46,einzelne Gruppe eine Anzahl von Arbeitern die dieselbe Theilfunktion verrichten
123819,20,unmittelbar auf der Theilung der Arbeit während das Band zwischen
123868,20,zugleich mit den Vorrichtungen und Arbeitern für die 35 einleitenden
124040,20,mit eigner Theilung 10 der Arbeit Trotz mancher Vortheile welche
124182,20,ihr neben der Theilung der Arbeit anweist44 Sehr wichtig wurde
124317,20,Satz über die Theilung der Arbeit aufgestellt Was ihn aber
124339,33,er auf die Theilung der Arbeit legt Die untergeordnete Rolle
124410,20,45 Zwölftes Kapitel Teilung der Arbeit und Manufaktur rie im
124515,20,der verschiednen Operationen werden die Arbeiter ihren vorwiegenden Eigenschaften gemäß
124534,34,worauf sich die Theilung der Arbeit pfropft so entwickelt die
124578,33,seine Organe individualisirt in besondren Arbeitern oder Arbeitergruppen ausschließlich zu
124678,20,entspricht Wird einerseits der individuelle Arbeiter einer einseitigen Funk 45
124723,20,das ganze Werk von einem Arbeiter zu verrichten so müßte
124898,20,ergreift eine Klasse sogenannter ungeschickter Arbeiter die der Handwerksbetrieb streng
124941,20,tritt die einfache Scheidung der Arbeiter in geschickte und ungeschickte
125040,20,der Mehrarbeit 4 Theilung der Arbeit innerhalb der Manufaktur und
125047,37,der Manufaktur und Theilung der Arbeit innerhalb der Gesellschaft 25
125142,20,Ure bemerkt Die Aneignung der Arbeiter an jede Sonderoperation bildet
125152,36,das Wesen der Vertheilung der Arbeiten Andrerseits bezeichnet er diese
125161,54,diese Vertheilung als Anpassung der Arbeiten an die verschiednen individuellen
125188,59,Geschicklichkeit als eine Theilung der Arbeit nach den verschiednen Graden
125235,48,40 Zwölftes Kapitel Teilung der Arbeit und Manufaktur fakturmäßigen Theilung
125241,65,und Manufaktur fakturmäßigen Theilung der Arbeit und der gesellschaftlichen Theilung
