x,y,quote
128503,20,gegenüberstand Der Kaufmann konnte alle Waaren kaufen nur nicht die
128510,27,nur nicht die Arbeit als Waare Er war nur geduldet
129264,20,materiellen Mittel zur Produktion einer Waare fehlen versagt jetzt seine
131138,20,mit demselben Quantum Arbeit mehr Waare zu produciren daher die
131143,20,Waare zu produciren daher die Waaren zu verwohlfeilern und die
131187,22,der gesellschaftlichen Produktionszweige werden die Waaren besser gemacht die verschiednen
131250,20,15 Tauschwerths der Verwohlfeilerung der Waaren gedacht Dieser Standpunkt des
132938,20,Produktivkraft der Arbeit soll sie Waaren verwohlfeilern und den Theil
138047,20,daß jeder derselben eine selbständige Waare producirt sich aber dennoch
140569,20,Preise handwerks oder manufakturmäßig producirter Waaren und der Preise derselben
140574,20,Waaren und der Preise derselben Waaren als Maschinenprodukt ergiebt im
140636,20,Gesammtsumme der zur Produktion einer Waare erheischten Arbeit nicht vermindert
141969,20,welche die Produktionskosten der 399 Waare für den Kapitalisten selbst
143233,20,w müssen durch Kauf fertiger Waaren ersetzt werden Der verminderten
146239,20,h die zur Produktion einer Waare nöthige Arbeitszeit zu verkürzen
146449,20,Werththeil den sie der einzelnen Waare zufügt Die aktive Lebensperiode
147710,20,der in ihre Reproduktion eingehenden Waaren verwohlfeilert sondern auch indem
148226,20,der Werth der maschinenmäßig producirten Waare zum regelnden gesell10 schaftlichen
148233,30,regelnden gesell10 schaftlichen Werth aller Waaren derselben Art wird und
148545,20,nicht nur als Produktionsmittel von Waaren sondern auch von redundant
149164,20,daher der Werth der einzelnen Waare sinkt Anders jedoch sobald
150534,20,weil die Quantität der producirten Waaren sich vermehrt während die
158005,20,der Arbeiter seine Arbeitskraft als Waare verkauft Die Theilung der
159655,20,Damit fing die Konsignation der Waaren nach China und Indien
161552,20,nicht als Kapital sondern als Waaren und sie selbst existirten
161559,20,sie selbst existirten für diese Waaren nicht als Lohnarbeiter sondern
161590,30,20 derte Nachfrage für jene Waaren Voilà tout Wird diese
161610,43,so sinkt der Marktpreis der Waaren Dauert dies länger und
161627,54,der in der Produktion jener Waaren beschäftigten Arbeiter Ein Theil
166465,20,Punkt ein wo Verwohlfeilerung der Waare durch gewaltsamen Druck des
173009,20,diesen Grundlagen beruhende Verwohlfeilerung der Waaren und kapitalistische Exploitation überhaupt
173488,20,eben die Wohlfeilheit des in Waare 10 verwandelten Menschenschweißes und
174852,20,h Produktion eines bestimmten Quantums Waare oder eines bezweckten Nutzeffekts
175200,20,Oefen zum Trocknen der frischen Waare u s w sind
175245,20,und raschrer Wirkung auf die Waare 278 Trotz aller Prophezeiung
176112,20,City Waarenhäusern denen wir die Waaren liefern Sie geben Ordres
177039,20,45 fer die z B Waare mit einem Segelschiff verschicken
179677,20,nicht zur Empfehlung seiner eignen Waare den Käufer auf die
186651,20,ist nicht nur Produktion von Waare sie ist wesent 15
190472,20,Wir unterstellen 1 daß die Waaren zu ihrem Werth verkauft
190695,20,daher der Preis der einzelnen Waare wechsle Das Werthprodukt eines
190731,24,also über mehr oder weniger Waaren vertheilt Zweitens Werth der
196081,20,was ist der Werth einer Waare Gegenständliche Form der in
196139,20,Tautologie ist21 547 Um als Waare auf dem Markt verkauft
196167,31,Existenz geben so würde er Waare verkaufen und nicht 20
196670,20,abgeschmackter als der Werth einer Waare nicht durch das Quantum
196693,26,lebendigen Arbeit bestimmt wird Eine Waare stelle 6 Arbeitsstunden dar
196718,38,Werth auch der bereits producirten Waare um die Hälfte Sie
197091,20,wie für den jeder andren Waare nichts erklärt außer seinem
197536,20,Smith kann wie bei andren Waaren nur 550 ihr in
197567,24,vorzudringen Wie bei den andren Waaren wurde dieser Werth dann
198473,20,Kauf und Verkauf aller andren Waaren Der Käufer giebt eine
198644,20,sie sich von allen andren Waaren unterscheidet fällt außerhalb des
198875,20,schafft Aber er sucht alle Waare möglichst wohlfeil zu kaufen
201857,20,ebenfalls aus dem Verkaufspreis der Waare auszuschließen In dieser Weise
201877,20,ein anormal niedriger Verkaufspreis der Waare der von nun an
202030,20,Publikum betrügen durch Fälschung der Waare und zweitens 18 Arbeitsstunden
203289,20,Während z B zwei Stück Waare nach Abzug des Werths
205769,20,die Herabsetzung im Verkaufspreis der Waare nicht entspricht Die Arbeiter
206425,20,die Arbeit bei Produktion einer Waare mehr als die gesellschaftlich
206678,20,gezwungen wird den Verkaufspreis ihrer Waare auf ihren Werth zu
208169,20,die Produktionsmittel verwandelt sind in Waare deren Werth den Werth
208187,20,plus eines Mehrwerths enthält Diese Waaren müssen alsdann wiederum in
208250,20,es fertig gebracht hat seine Waaren zu verkaufen und den
208306,20,den Arbeitern auspumpt und in Waaren fixirt ist zwar 20
208400,20,daß der Kapitalist der die Waare 30 producirt sie zu
208492,20,Kapitalisten der Verkauf der producirten Waare und die Rückverwandlung des
209028,20,Werth als den Mehrwerth in Waaren realisirt hat Er hat
209404,20,Produkts und die Geldform der Waare verkleiden die Transaktion Das
210535,20,nicht 40 nur fortwährend in Waare sondern in Kapital Werth
210865,20,nicht den vereinzelten Produktionsproceß der Waare 5 Das ist eine
213767,20,Reproduktionsprozeß producirt also nicht nur Waare nicht nur Mehrwerth er
214280,20,Kapitalist an im Ankauf der Waaren die ihn in Stand
214304,26,596 Stufenleiter Um aber diese Waaren zu kaufen muß er
214334,35,alle andern Kapitalisten mit ihren Waaren ebenfalls thun Aber ehe
215189,20,des Eroberers der den Besiegten Waaren abkauft mit ihrem eignen
215759,20,der kapitalistischen Produktionsweise wird die Waare zur allgemeinen herrschenden Form
215815,20,das Mittel zur Aneignung fremder Waare aber nur die Veräußerung
215822,37,nur die Veräußerung der eignen Waare und letztere nur durch
216055,20,zu beseitigen So wenig die Waaren die der Kapitalist mit
216267,20,Statt durch den Kauf jener Waaren und Arbeit den Mehrwerth
216426,20,Sinn reine Narrheit28a Akkumulation von Waaren in großen Massen ist
216651,20,sich einen Schatz aus aufgehäuften Waaren zu bilden 29 Accumulation
217444,20,zusammen daß der Preis der Waaren aus Arbeitslohn Profit Zins
217505,20,unmöglich erklärt den Preis der Waaren in seine einfachsten Elemente
222917,20,wachsen während die Verwohlfeilerung der Waaren dem Kapitalisten eben so
224112,20,wie alle Werthformen der 5 Waare als Formen des Geldes
224372,20,her wenn der Kapitalist die Waaren zu dem Preis verkauft
225454,20,behandeln Diejenigen die behaupten daß Waaren die einzigen Agenten der
229146,20,Verwerthung seines Kapitals Produktion von Waaren die mehr Arbeit enthalten
231220,20,daher entweder isolirt und selbständig Waaren producirt oder seine Arbeitskraft
231226,20,producirt oder seine Arbeitskraft als Waare verkauft weil ihm die
231979,20,Konkurrenzkampf wird durch Verwohlfeilerung der Waaren geführt Die Wohlfeilheit der
231984,26,Waaren geführt Die Wohlfeilheit der Waaren hängt caeteris paribus von
262017,20,seinem eigenen Producenten verzehrte Produkt Waare ist Wenn mit der
265932,20,nur nicht idyllisch Geld und Waare sind nicht von vornherein
266251,20,Arbeitskraft zu werden der seine Waare überall hinträgt wo sie
279752,20,Rohstoffe und Lebensmittel sind jetzt Waaren geworden der Großpächter verkauft
281626,20,Salz Opium Betel und andren Waaren waren unerschöpfliche Minen des
282653,20,782 diesen Noten Wechsel diskontiren Waaren beleihen und edle Metalle
287696,20,gleich unabhängigen Waarenbesitzern Besitzern der Waare Kapital und 262 Land
287749,20,Der Akkumulationsprozeß des Kapitals der Waare Arbeit Aber in den
289573,20,Konkurrenz welche der Import englischer Waaren selbst dem kleinsten Handwerker
289731,20,Käufer sein Geld wird in Waare umgesetzt oder macht den
289746,34,Stadium Produktive Konsumtion der gekauften Waaren durch den Kapitalisten Er
289764,47,Produktionsproceß durch Das Resultat ist Waare von mehr Werth als
289783,58,Markt zurück als Verkäufer seine Waare wird in Geld umgesetzt
289932,20,angenommen nicht nur daß die Waaren zu ihren Werthen verkauft
289978,20,Geldsumme in eine Summe von Waaren dar für den Käufer
289987,37,Käufer Verwandlung seines Geldes in Waare für die Verkäufer Verwandlung
289993,56,für die Verkäufer Verwandlung ihrer Waaren in Geld Was aus
290030,56,Gehalt der specifische Gebrauchscharakter der Waaren welche den Platz mit
290196,20,ihrem Inhaber der sie als Waare feilhält in der Form
290622,20,als Mehrwerth in Gestalt von Waaren heckender Werth verwirklicht werden
290902,20,vorliegt wird Geld umgesetzt in Waaren deren Verbindung die Naturalform
291057,20,oder die erste Metamorphose der Waare Buch I Kap III
291072,35,Verkäufers der Arbeit Verwandlung seiner Waare in ihre Geldform Das
291090,47,nach in einer Summe von Waaren die seine Bedürfnisse befriedigen
291100,63,in Konsumtionsartikeln Die Gesammtcirkulation seiner Waare stellt sich also dar
291144,56,bloßer Vermittler des Umsatzes von Waare gegen Waare figurirt G
291146,75,des Umsatzes von Waare gegen Waare figurirt G A ist
291461,20,weil die Arbeit hier als Waare ihres Besitzers erscheint das
291519,20,gleichgültig in welche Sorte von Waaren es verwandelt wird Es
291529,37,ist die allgemeine Aequivalentform aller Waaren die in ihren Preisen
291579,30,Markt die Arbeitskraft einmal als Waare ihres Besitzers vor deren
291613,37,Kauf und Verkauf jeder andern Waare Nicht daß die Waare
291617,55,andern Waare Nicht daß die Waare Arbeitskraft käuflich ist sondern
291626,73,sondern daß die Arbeitskraft als Waare erscheint ist das Charakteristische
291659,70,Produktion soweit diese Faktoren aus Waaren bestehn Wird Geld zum
291792,20,Besitzer noch zur Produktion von Waaren von deren Verkauf dieser
292330,20,G A die in bloßer Waaren und entsprechender Geldcirkulation keineswegs
292417,20,maßgebende Voraussetzung der Produktion von Waaren sich darstelle daß also
292663,20,es können nicht Artikel als Waaren in die Cirkulation eingehn
292676,34,für den Verkauf also als Waaren producirt werden Als normaler
292889,20,W Verwandlung von Geld in Waare als Verwandlung von Geldkapital
292952,20,wir gesehn producirt nicht nur Waare und Mehrwerth sie reproducirt
293036,20,der Verwandlung von Geld in Waare Kauf Die Cirkulation muß
293052,35,Metamorphose W G Verwandlung von Waare in Geld Verkauf Aber
293127,20,den Arbeiter nicht wieder als Waare verkaufen da dieser nicht
293319,20,zurückfließen durch den Verkauf von Waaren Der Akt setzt ihn
293432,20,der Cirkulation der Produkte als Waaren also auch des Umfangs
293476,20,Besondrung des Produkts das als Waare von einem bestimmten Kapitalisten
293516,25,der Produktionsmittel von der der Waare deren Produktionsmittel sie sind
293528,41,diese jedem Waarenproducenten selbst als Waaren gegenüber die er nicht
293560,47,ein in seinen Produktionszweig als Waaren müssen daher gekauft werden
293585,53,als Produkte andrer Waarenproducenten als Waaren gegenüber In demselben Umfang
293667,20,den Ueberschuß des Produkts in Waare verwandelt Sie macht den
293730,20,Verkauf des überschüssigen Produkts als Waare Sie verallgemeinert zuerst die
294022,20,Hand ihres Verkäufers des Lohnarbeiters Waare ist so wird sie
294188,20,Produkt ist daher nicht nur Waare sondern mit Mehrwerth befruchtete
294193,37,Waare sondern mit Mehrwerth befruchtete Waare Ihr Werth ist P
294220,47,Mehrwerth M Unterstellen wir diese Waare bestehe aus 10 000
294304,20,III Drittes Stadium W G Waare wird Waarenkapital als unmittelbar
294342,25,kapitalistisch betrieben so wäre alle Waare von Haus aus Element
294419,20,Bewegung W G durchlaufen Die Waare des Kapitalisten bestehe aus
294503,20,denn als Gebrauchsgegenstand geht die Waare an den Käufer über
294566,20,sich vermittelst der Cirkulation in Waaren von specifischem Gebrauchswerth um
294576,37,16 setzt Hier kann die Waare nur als Kapital fungiren
294696,20,G W dem Kapitalisten als Waaren in den Händen ihrer
295003,20,besaß ehe es sich in Waare verwandelt hatte Werden daher
295055,20,Akt Realisirung des von der Waare getragnen Kapitalwerths von 422
295276,20,hier wesentliche Bestimmung Die einzelne Waare figurirt nur noch als
295381,20,einen Gleichwerth für die verkaufte Waare seine Transaktion innerhalb der
295586,20,im dritten Stadium wirft er Waare zurück aber nur in
295601,34,Wenn er aber durch seine Waare dem Markt mehr Werth
295969,20,in eine gleichwerthige Summe m Waaren A und Pm umgesetzt
295975,33,A und Pm umgesetzt Diese Waaren funktioniren nicht wieder als
295980,52,Waaren funktioniren nicht wieder als Waaren als Verkaufsartikel Ihr Werth
296101,20,G W dem Markt entzognen Waaren ersetzt durch stofflich und
296108,37,durch stofflich und werthlich verschiedne Waare die nun als Waare
296112,56,verschiedne Waare die nun als Waare fungiren in Geld verwandelt
296254,20,durch den doppelten Stellenwechsel der Waare in entgegengesetzter Richtung Verwandlung
296262,36,Richtung Verwandlung aus Geld in Waare Verwandlung aus Waare in
296265,56,Geld in Waare Verwandlung aus Waare in Geld nothwendig die
296410,20,die Cirkulation tritt Werden die Waaren woraus das Waarenkapital besteht
297076,20,Geld ist alle Verschiedenheit der Waaren ausgelöscht weil es eben
297675,20,sich in die ihm als Waaren gegenüberstehenden Elemente von P
297723,20,des Kapitals und ihr Kreislauf Waaren A und Pm die
298020,20,Waarenkapital sondern als Geld und Waare Sofern sie verwertheten Werth
298129,20,Geld alle besondre Gebrauchsform der Waare erlischt Es ist daher
298255,20,auf dem Markt m gekauften Waaren A und Pm nun
298277,33,dieser Konsumtion ist eine neue Waare W stofflich und werthlich
298315,36,von dem ersten W verschiedne Waare Die Cirkulationsreihe stellt sich
298337,47,der zweiten Phase der ersten Waare Wi eine andre von
298401,23,2 Wi G zeigt dieselbe Waare zweimal Es ist beidemal
298407,42,zweimal Es ist beidemal dieselbe Waare worin sich das Geld
298444,45,ihrer ersten Phase Geld in Waare und in ihrer zweiten
298449,62,Waare und in ihrer zweiten Waare in Geld verwandelt wird
298850,20,G so versperren unverkäuflich aufgehäufte Waaren den Cirkulationsfluß Andrerseits liegt
299359,20,kein neues gegenständliches Produkt keine Waare ist Oekonomisch wichtig davon
299373,29,sei sie eigentliche Transportindustrie für Waaren und Menschen sei sie
299415,30,geht als von demselben getrennte Waare in die Cirkulation über
299495,20,Das Resultat ob Menschen oder Waaren transportirt werden ist ihr
299545,20,Produktionsproceß der Transportindustrie Menschen und Waare reisen mit dem Transportmittel
299590,20,Produktion als Handelsartikel fungirt als Waare cirkulirt Der Tauschwerth dieses
299604,37,30 wie der jeder andern Waare durch den Werth der
299643,39,dieser Nutzeffekt ganz wie andre Waaren Wird er 6 A
299679,42,Produktionsstadium der im Transport befindlichen Waare so wird sein Werth
299688,57,Werth als Zuschußwerth auf die Waare selbst übertragen Die Formel
300089,20,entweder als Geld oder als Waare fungirt oder verkettet ist
300488,20,alle Spur des Gebrauchswerths der Waaren ausgelöscht ist Andrerseits wird
300840,20,reproducirt Die Pm die eigentlichen Waaren aber die in den
300960,20,von der andern und die Waare wird endgültig nur ihres
301013,20,wird eben als zu verkaufende Waare aus dem Kreislauf abgestoßen
301067,20,dümmern Nationen das Verzehren ihrer Waaren und überhaupt den Konsumtionsproceß
301290,20,des Geldkapitals ist nicht nur Waaren 35 produktion er kommt
301609,20,Produktionsmittel und Verkauf der produktiven Waaren direkte oder indirekte Ausgleichung
301626,31,thatsächlich nur in Form von Waaren das Geld nur in
302402,20,W das Waarenkapital somit die Waare selbst als Resultat der
302519,20,eingehn aus dem er als Waare herauskam dadurch wird nur
303020,20,und Kauf und Verkauf der Waaren zu ihrem Werth vorausgesetzt
303182,20,Kapitalist sei es in eigentlichen Waaren sei es in Diensten
303416,20,nicht als selbständige Elemente der Waare W wie jedes Pfund
303687,20,W nur als Preis der Waare eignen nur ideellen Ausdruck
304209,20,aufzufassen als bloße Produktion von Waaren Gebrauchswerthen zur Konsumtion irgend
304225,28,nur producirt um sie durch Waaren von anderm Gebrauchswerth zu
304292,20,in der That die producirte Waare w oder der ihr
304319,32,Reihe andrer der Privatkonsumtion dienender Waaren umzusetzen Aber der kleine
304523,20,z B Garn nur als Waare aber als Moment der
304570,20,sich aber trotzdem fortwährend als Waare im Umkreis der allgemeinen
305131,20,A keineswegs nur Ersatz von Waare in Geldform durch Waare
305135,30,von Waare in Geldform durch Waare in Gebrauchsform sondern schließt
305291,20,existirende auf dem Markt befindliche Waaren umgesetzt wird ist es
305307,34,Form Geld in andre Form Waare Aber G W ist
305344,38,W G ist sich ihre Waaren wechselseitig zur selben Zeit
305398,27,W die verwandelte Form von Waaren vorstellen die noch gar
305432,34,ist 47 Ebensowohl kann G Waaren vorstellen die gleichzeitig mit
305680,20,als Käufer die Verwandlung von Waare in Geldform dient nur
305799,20,Kapitalwerths aus seiner Form als Waare in die BiIdungs 48
305806,37,die BiIdungs 48 elemente dieser Waare sie vermittelt also schließlich
305845,40,W nicht nur Ersatz einer Waare durch eine andre sondern
305994,20,unterstellt nicht nur daß die Waaren zu ihrem Werthe gekauft
306239,20,fungirt es hört aber auf Waare zu sein und überhaupt
306434,20,Waarenaustausch ist sondern Kauf einer Waare A die der Produktion
306525,20,daß vermittelst der so konsumirten Waaren Mehrwerth gemacht wird Und
306554,30,durch Mehrwerthsproduktion bedingter Ersatz von Waare durch Waare ist etwas
306556,50,bedingter Ersatz von Waare durch Waare ist etwas ganz andres
306913,20,obgleich die aus ihm ausgestoßnen Waaren nicht wirklich in die
306927,32,eingegangen sind Die Konsumtion der Waaren ist nicht eingeschlossen in
307060,20,dennoch ein großer Theil der Waaren nur scheinbar in die
307192,20,Zahlung mit der absoluten Nothwendigkeit Waare in Geld zu verwandeln
307234,22,Reproduktionsprocesses des Kapitals Wenn die Waaren Pm und A worin
307259,34,Kapitalwerth zu vollziehn wenn diese Waaren in verschiednen Terminen zu
307995,20,in der Art daß die Waare erst in kürzrem oder
308785,20,nur der von Geld und Waare Ebenso kann das industrielle
308854,20,beiden ihr entsprechenden Formen von Waare und Geld 57 Wie
308913,20,Kapitals auftritt so Geld und Waare als Cirkulationsformen desselben industriellen
308978,20,Geld als Geld und die Waare als Waare charakterisirenden specifischen
308980,39,Geld und die Waare als Waare charakterisirenden specifischen Eigenschaften und
309070,20,Geld als solchem noch der Waare als solcher zukommen In
311210,20,m weit identisch als sie Waaren sind in der Hand
311244,20,fungirt fungiren sie nur als Waaren so lange er sie
311263,35,in Geldform existirenden Kapital als Waaren Andrer gegenübertreten Pm und
311299,39,für den Arbeiter stets nur Waare ist und erst Kapital
311353,27,P hier Garn dessen als Waaren aus der Cirkulation herkommende
312147,20,10 000 H Garn sind Waare wie alles andre Garn
312774,20,Ganzem die Rede nur als Waare sobald aber von den
313547,20,Waarencirkulation durch formellen Stellenwechsel von Waare und Geld bewirkt in
313821,20,es aus Pm besteht ist Waare in der m Hand
313866,20,g w das ebenfalls als Waare vorhanden sein muß um
313884,35,nicht sind A und Pm Waaren so gut wie W
313895,51,verhalten sich zu einander als Waaren Dasselbe gilt von dem
313914,61,W A Pm hat es Waaren zu seinen eignen Bildungselementen
313924,75,und muß durch gleiche 72 Waaren in der Cirkulation ersetzt
313942,84,zweite w durch andre gleiche Waaren in der Cirkulation zu
313959,91,als herrschender muß außerdem alle Waare in der Hand des
313994,81,war Oder aber sie muß Waare sein B eingeführte Artikel
314111,20,vergrößert oder nicht in die Waaren die seine Produktionselemente bilden
314283,20,W A Pm als fremde Waaren in fremder Hand voraus
314699,20,eingeschlossen daß der Ausgangspunkt W Waare existirt als irgend ein
315097,20,bilden auf dem Markt befindliche Waaren die beständige Voraussetzung des
315123,27,Waarencirkulation herzukommen und nur aus Waaren zu bestehn Diese einseitige
315515,20,bloßen Formwechsel von Geld und Waare erklärt werden In einem
316562,20,für einen Theil ist die Waare unverkäuflich so ist der
317224,20,dem Charakter der zu producirenden Waare also je nach der
317483,20,der Weise daß er als Waaren und Arbeitkäufer Waarenverkäufer und
317674,20,in diesem Kreislauf worin Geld Waare Produktionselemente nur abwechselnde Formen
317770,20,Arbeit für Produktion derselben Sorte Waaren bedeutet Es entspringt dies
317866,20,nicht zu unterstellen daß die Waaren zu ihrem Werth verkauft
318232,20,allen oder einzelnen Produktionselementen der Waaren statt welche die Elemente
318399,20,seine Produktionselemente soweit diese aus Waaren bestehn Beim Werthfall resp
318859,20,Produktionsweise ein großer Theil der Waaren aus denen Pm die
318905,20,entweder als Geld oder als Waare fungirt durchkreuzt sich der
318935,30,zugleich Waarenproduktion ist Ob die Waare das Produkt der auf
318973,34,oder halbwilder Jägervölker etc als Waaren und Geld treten sie
318983,50,gegenüber dem Geld und den Waaren worin sich das industrielle
319032,42,sie herkommen ist gleichgültig als Waaren fungiren sie auf dem
319039,58,sie auf dem Markt als Waaren gehn sie ein in
319084,52,Kapitals auszeichnet Was von fremden Waaren gilt gilt von fremdem
319097,63,Waarenkapital ihm gegenüber nur als Waare so fungirt dies Geld
319121,67,zweierlei zu bemerken Erstens Die Waaren Pm sobald der Akt
319131,81,G Pm vollendet hören auf Waaren zu sein und werden
319250,20,Cirkulationsproceß des industriellen Kapitals eingehenden Waaren wozu auch die nothwendigen
319311,20,aber umfaßt seiner Natur nach Waaren aller Produktionsweisen Wie die
320076,20,einzelne Kapital die Reihe seiner Waaren oder Geldmetamorphosen durchläuft Dieselbe
320154,20,bestimmt durch die Preissumme der Waaren Preis multiplicirt mit der
320165,36,oder Masse und Werthe der Waaren gegeben durch den Werth
320290,20,Metamorphose auf Seite der fremden Waare oder des fremden Geldes
320318,30,Käufers die erste Metamorphose der Waare W G ist die
320329,46,Metamorphose der als G auftretenden Waare umgekehrt in G W
320349,56,Stadium mit der einer andren Waare im andren Stadium gezeigt
320367,66,als Käufer und Verkäufer von Waare sein Kapital daher als
320374,83,Kapital daher als Geld fremder Waare oder als 91 Waare
320378,103,fremder Waare oder als 91 Waare fremdem Geld gegenüber fungirt
320539,20,Kapitalmetamorphosen da die Arbeitskraft zwar Waare des Arbeiters ist aber
320572,27,es kann Versilbrung sein der Waare Arbeitskraft Arbeitslohn oder eines
320652,20,seines Mehrwerths sein wenn die Waare Konsumtionsartikel ist oder in
320813,20,beständig aus demselben erneuert als Waaren gekauft werden müssen andrerseits
320823,35,das Produkt des Arbeitsprocesses als Waare aus ihm hervorgeht und
320832,53,und beständig von neuem als Waare verkauft werden muß Man
321069,20,und das Produkt erscheint als Waare in den verschiedensten gesellschaftlichen
321087,32,das Produkt als Handelsartikel als Waare producirt wird also auch
321099,48,Bildungselemente wieder als Handelsartikel als Waaren in die Wirthschaft aus
321147,41,die Arbeit hier selbst als Waare erscheint weil der Arbeiter
321308,20,Werth in der Form von Waare hineinwirft als er ihr
321316,36,er ihr in Form von Waare entzogen hat Soweit er
321422,20,Produktionsprocesses die wohlfeilere weil minderwerthige Waare die er gekauft hat
321443,33,weil über den Werth seiner Waare sondern weil Waare von
321446,53,Werth seiner Waare sondern weil Waare von einem Werth über
322021,20,einmal im Jahre umschlage sein Waaren 96 produkt ist dann
322491,20,dem Waarenmarkt kein Aequivalent in Waare für das Geldäquivalent das
322500,30,das es ihm für zugeführte Waare entzogen hat Vom Kredit
323700,20,Umstand daß die Verwandlung der Waare in Geld hier zugleich
323708,20,hier zugleich Realisation des der Waare einverleibten Mehrwerths und daß
323718,37,die Verwandlung des Geldes in Waare zugleich Verwandlung oder Rückverwandlung
323766,33,Kapital und producirt daher weder Waare noch Mehrwerth Betrachten wir
324193,20,geschuldet 3 Der Umsatz der Waaren in variables Kapital Arbeitslohn
324272,20,es braucht um sich aus Waare in Geld und die
324286,36,um sich aus Geld in Waare zu verwandeln Man weiß
324338,28,seiner stets umsetzbaren Form Als Waare muß er erst durch
324373,34,W um seine Verwandlung in Waaren die bestimmte Elemente des
324641,20,der Produktion ein Aequivalent in Waaren produciren oder sich solches
324683,20,mit der Form Verschiedenheit von Waare und Geld zu thun
324796,20,Schranken durch die Existenzform der Waaren selbst ihr Dasein als
324944,20,seines Körpers Die Gebrauchswerthe verschiedner Waaren verderben rascher oder langsamer
324987,21,kürzre oder längre Umlaufszeit als Waaren ertragen Die Grenze der
325022,28,beschreiben kann Je vergänglicher eine Waare je unmittelbarer nach ihrer
325061,32,Absatzmarkt Je vergänglicher daher eine Waare je größer durch ihre
325074,47,absolute Schranke ihrer Umlaufszeit als Waare desto weniger eignet sie
325155,20,Die Formverwandlungen des Kapitals aus Waare in Geld und aus
325162,37,Geld und aus Geld in Waare sind zugleich Händel des
325253,20,Da angenommen wurde daß die Waaren zu ihren Werthen gekauft
325294,23,um eine Zustandsänderung Werden die Waaren zu ihren Werthen verkauft
325323,34,hat sich verändert Werden die Waaren nicht zu ihren Werthen
325909,20,bloßer Agent der Formverwandlung der Waaren als bloßer Käufer und
326839,20,namentlich der Verwerthung wobei die Waaren nur als Werthträger figuriren
327236,20,daraus daß er Produktionsproceß von Waare ist Die Buchführung als
327516,20,Geld Ob ein Produkt als Waare oder nicht als Waare
327520,35,als Waare oder nicht als Waare producirt wird es ist
327540,48,oder produktive Konsumtion einzugehn Als Waare existirt sein Werth ideell
327557,59,nichts ändert Daß aber bestimmte Waaren wie Gold und Silber
327597,55,des Produktionsprocesses der Produktionsproceß von Waaren ist Da auf Grundlage
327605,69,auf Grundlage der kapitalistischen Produktion Waare die allgemeine Gestalt des
327619,82,größte Masse des Produkts als Waare producirt wird und daher
327634,92,also die Waarenmasse der als Waare fungirende Theil des gesellschaftlichen
327663,86,zu Diese als Geld fungirenden Waaren gehn weder in die
327827,20,nicht in den Werth der Waaren ein Die in ihnen
327911,20,einen Zusatz zum Verkaufspreis seiner Waare bilden Dies folgt schon
327940,30,ihren Zusatz zum Preis der Waare werden sie in dem
328000,20,bezahlt Kosten also die die Waare vertheuern ohne ihr Gebrauchswerth
328035,27,den sie dem Preis der Waare hinzufügen diese Cirkulationskosten nur
328191,20,bildet das Produkt Waarenvorrath Als Waare auf dem Markt und
328279,20,erheischt jedoch daß eine Masse Waaren Produktionsmittel sich beständig auf
328422,20,erscheint das beständige Vorhandensein der Waare auf dem Markt der
328458,26,erheischt Baulichkeiten Magazine Reservoirs der Waaren Waarenlager also Auslage von
328472,41,von Arbeitskräften zur Einmagazinirung der Waaren in ihre Reservoirs Au
328488,54,ihr Kreislauf ßerdem verderben die Waaren und sind schädlichen elementaren
328558,22,Umfang in den Werth der Waaren eingehn also die Waare
328562,41,der Waaren eingehn also die Waare vertheuern Unter allen Umständen
328668,20,daraus daß das Produkt als Waare producirt wird und daher
328696,30,Andrerseits wird der Werth der Waaren hier nur konservirt resp
328921,20,Werths ist der in der Waare als Produkt Gebrauchswerth existirt
328967,20,Auch der vorgeschoßne in der Waare existirende Werth wird hier
329181,20,kleinern Theil die Form der Waare annimmt der Vorrath in
329189,35,Vorrath in der Form der Waare oder Waarenvorrath nur einen
329542,20,der Verwandlung des Produkts in Waare und des Konsumtionsvorraths in
330425,20,der kapitalistischen Produktion wird die Waare zur allgemeinen Form des
330459,20,größrer Theil des Produkts als Waare im Vergleich sei es
330477,35,auf minder entwickeltem Grad Alle Waaren aber also auch alles
330485,52,auch alles Waarenkapital welches nur Waare ist aber Waare als
330488,72,welches nur Waare ist aber Waare als Daseinsform des Kapitalwerths
330691,20,die Produktmasse die sich als Waare auf dem Markt befindet
330974,20,Kosten in den Werth der Waaren eingehn Wenn der Kapitalist
331039,20,auslachen wenn er sagte Meine Waare war während sechs Monaten
331081,23,steht ein andrer Verkäufer dessen Waare erst vorgestern fertig geworden
331088,41,vorgestern fertig geworden ist Eure Waare ist ein Ladenhüter und
331117,49,Waarenproducent der wirkliche Producent seiner Waare oder ihr kapitalistischer Producent
331137,58,nichts an den Lebensbedingungen der Waare Er hat seine Sache
331165,60,Abenteuern die den Käufer der Waare nichts angehn Dieser zahlt
331175,74,ihm nicht die Cirkulationszeit seiner Waare Selbst wenn der Kapitalist
331181,93,Selbst wenn der Kapitalist seine Waare absichtlich vom Markt zurückhält
331234,68,die dadurch verursachten Kosten der Waare keinen Werth zu Andrerseits
331334,20,Vorrath hält oder ob seine Waaren Vorrath bilden in Folge
331416,20,vor sucht der Verkäufer seine Waare so rasch wie möglich
331428,36,bietet stets das Produkt als Waare feil Entzöge er es
331450,48,e Element des Waarenvorraths Die Waare als solche ist ihm
