x,y,quote
341635,23,Lohn bildet Theil des variablen Kapitals und der Werth ihrer
341687,20,das Produkt resp das fixe Kapital eingehn Dies in eigentlichen
341694,38,Dies in eigentlichen Reparaturen ausgelegte Kapital bildet in mancher Hinsicht
341700,57,bildet in mancher Hinsicht ein Kapital eigner Art das weder
341709,74,weder unter flüssiges noch fixes Kapital zu rangiren ist aber
341762,56,dem wirklichen Verschleiß des fixen Kapitals in folgender Art zusammenzurechnen
341770,70,Art zusammenzurechnen Das vorgeschoßne fixe Kapital sei 10 000 seine
341809,64,zugeschlagen für Abnutzung des fixen Kapitals statt 6662 3 d
341844,60,verausgabt worden damit das fixe Kapital 15 Jahre dauert Diese
341856,72,natürlich nicht daß das fixe Kapital und das in den
341973,20,die für ihren Eigenthümer fixes Kapital sind und als solches
342053,20,sind theilweise Erneuerung des fixen Kapitals in seiner Naturalform und
342286,20,Theil des zum Ersatz nöthigen Kapitals in dem Geldreservefonds Der
342315,28,Produktionszweige gehört die das fixe Kapital produciren So ist B
342677,20,Ersatz und Erhaltung des fixen Kapitals in der Landwirthschaft wenigstens
343101,20,von der Bahn Das bewegliche Kapital ist daher in fortwährender
343181,20,durcheinander laufenden Reproduktion des fixen Kapitals innerhalb eines ganzen Industriezweigs
343608,20,nicht das in ihnen vorgeschoßne Kapital ihrem Verschleiß entsprechend allmälig
343647,20,Ersatz des Verschleißes des fixen Kapitals zurückfließenden Geldes jährlich oder
343676,31,für den Theil des fixen Kapitals der nur nach Verlauf
343700,42,Ein bedeutender Bestandtheil des fixen Kapitals schließt durch seine Beschaffenheit
343872,20,muß beim Einkauf des fixen Kapitals auf einmal in Cirkulation
343901,29,Maßgabe des Verschleißes des fixen Kapitals dessen Werth zu seinem
343919,42,Neuntes Kapitel Gesamtumschlag des vorgeschossenen Kapitals Umschlagszyklen wieder Schatz für
343939,52,Schatz bei Ankauf des fixen Kapitals sich in Cirkulationsmittel verwandelt
344005,25,nicht als Schatz sondern als Kapital aber in der Hand
344029,37,Der Gesammt Umschlag des vorgeschoßnen Kapitals Umschlagscyklen Wir haben gesehn
344042,51,und flüssigen Bestandtheile des produktiven Kapitals verschiedenartig und zu verschiednen
344056,65,die verschiednen Bestandtheile des fixen Kapitals in demselben Geschäft je
344085,65,Be 162 standtheile des flüssigen Kapitals in demselben Geschäft siehe
344101,74,1 Der Gesammtumschlag des vorgeschoßnen Kapitals ist der Durchschnittsumschlag seiner
344146,62,in den Produktionsproceß eingehende flüssige Kapital überträgt seinen ganzen Werth
344181,59,in den Produktionsproceß eingehende fixe Kapital überträgt nur Theil seines
344218,55,so oft wie das flüssige Kapital in natura ersetzt zu
344239,61,die verschiednen Bestandtheile des fixen Kapitals sondern wie wir gesehn
344252,73,des länger dauernden vieljährigen fixen Kapitals kann jährlich oder in
344264,86,ersetzt und dem alten fixen Kapital in natura hinzugefügt werden
344271,104,natura hinzugefügt werden bei fixem Kapital andrer Beschaffenheit kann der
344296,101,der verschiednen Theile des fixen Kapitals auf gleichartige Form des
344391,20,Jahres aus Geldkapital in produktives Kapital und Waarenkapital und aus
344411,34,Geldform zurückgekehrt wie das flüssige Kapital wenn wir es unter
344451,36,des Gesammtumschlags des vorgeschoßnen produktiven Kapitals fixiren wir daher alle
344513,20,größre Theil des vorgeschoßnen produktiven Kapitals aus fixem Kapital besteht
344516,39,vorgeschoßnen produktiven Kapitals aus fixem Kapital besteht dessen Reproduktions also
344541,49,der wiederholten Umschläge des flüssigen Kapitals während des Jahres größer
344553,62,als der Gesammtwerth des vorgeschoßnen Kapitals Das fixe Kapital sei
344556,82,des vorgeschoßnen Kapitals Das fixe Kapital sei 80 000 seine
344580,84,seines Umschlags vollzieht Das flüssige Kapital sei 20 000 und
344599,88,100 000 Das umgeschlagne fixe Kapital ist 8000 das umgeschlagne
344610,101,Neuntes Kapitel Gesamtumschlag des vorgeschossenen Kapitals Umschlagszyklen Kapital 5 20
344612,121,Gesamtumschlag des vorgeschossenen Kapitals Umschlagszyklen Kapital 5 20 000 100
344625,135,das während des Jahres umgeschlagne Kapital 108 000 größer um
344635,151,8000 als das vorgeschoßne 2 Kapital 1 des Kapitals hat
344638,170,vorgeschoßne 2 Kapital 1 des Kapitals hat umgeschlagen 4 Der
344646,189,4 Der Werthumschlag des vorgeschoßnen Kapitals trennt sich also von
344661,198,realen Umschlagszeit seiner Bestandtheile Ein Kapital von 4000 schlage B
344672,212,im Jahre um Das umgeschlagne Kapital ist dann 5 4000
344697,194,werden ist das ursprünglich vorgeschoßne Kapital von 4000 Seine Größe
344716,187,deren es von neuem als Kapital fungirt Abgesehn vom Mehrwerth
344757,139,in den flüssigen Bestandtheil des Kapitals auslegt und b eine
344775,136,vom Werth des vorgeschoßnen fixen Kapitals losgelöst hat daneben existirt
344785,151,nach wie vor dasselbe fixe Kapital im Produktionsproceß fort aber
344812,137,Produktionsprocesses bis das vorgeschoßne fixe Kapital sich ausgelebt und sowohl
344865,92,oder Umschlagszeit des angewandten fixen Kapitals In demselben Maße also
344886,90,die Lebensdauer des angewandten fixen Kapitals entwickelt entwickelt sich das
344897,103,der Industrie und des industriellen Kapitals in jeder besondren Anlage
344915,108,einerseits die Entwicklung des fixen Kapitals dieses Leben ausdehnt so
345011,20,zusammenhängenden Umschlägen in welchen das Kapital durch seinen fixen Bestandtheil
345044,28,sind zwar die Perioden worin Kapital angelegt wird sehr verschiedne
345101,20,Geschäftszweigen wird das ganze vorgeschoßne Kapital mehrere Mal innerhalb eines
345135,28,die Durchschnittsperiode die sein ganzes Kapital gebraucht um durch seine
345164,38,bestimmten Geschäft die Hälfte seines Kapitals in Gebäuden und Maschinerie
345203,39,im Jahre umgeschlagen Sein ganzes Kapital sei 50 000 Dollars
345267,20,also in der sein ganzes Kapital einmal umgeschlagen wird ist
345357,20,Neuntes Kapitel Gesamtumschlag des vorgeschossenen Kapitals Umschlagszyklen 12 500 12
345398,23,Umschlag der verschiednen Theile des Kapitals Derselbe Scrope sagt an
345406,41,sagt an derselben Stelle Das Kapital das ein Fabrikant Landwirth
345497,20,in Werkzeugen und Maschinen steckende Kapital cirkulirt noch langsamer da
345546,20,in Straßen Bewässerungsanlagen etc ausgelegte Kapital scheint überhaupt kaum zu
345601,20,übrigen Das in ihnen angelegte Kapital schlägt vielleicht erst in
345631,30,Fluß bestimmter Theile des flüssigen Kapitals mit den aus der
345638,47,den aus der Natur des Kapitals hervorgehenden Umschlägen Er sagt
345849,20,Bestandtheile dieses Elements des flüssigen Kapitals B für Kohle und
346026,20,Unterschiede im Umschlag des flüssigen Kapitals entstehn sobald einzelne Elemente
346093,20,Theorien über fixes u zirkulierendes Kapital Physiokraten u Smith ZEHNTES
346104,37,Theorien über fixes und cirkulirendes Kapital Die Physiokraten und Adam
346119,51,Unterschied von fixem und cirkulirendem Kapital als avances primitives und
346141,59,produktiven dem unmittelbaren Produktionsproceß einverleibten Kapitals Da ihm das in
346149,75,das in der Agrikultur angewandte Kapital also das Kapital des
346152,95,Agrikultur angewandte Kapital also das Kapital des Pächters als das
346170,103,Unterschiede auch nur für das Kapital des Pächters Hieraus ergibt
346184,112,Umschlagszeit des einen Theils des Kapitals und die mehr als
346207,109,Unterschiede auch auf andre Sorten Kapital auf das industrielle Kapital
346211,127,Sorten Kapital auf das industrielle Kapital überhaupt Für die Gesellschaft
346254,99,in die Elemente des produktiven Kapitals verwandelt ist Es ist
346267,106,und allein innerhalb des produktiven Kapitals Es fällt Quesnay daher
346297,95,Produktion d h als produktives Kapital stehn sie beide sowohl
346322,90,dieser beiden Elemente des produktiven Kapitals bei Quesnay richtig auf
346505,20,auf eine specielle Form des Kapitals das Pächterkapital sondern auf
346514,35,auf jede Form des produktiven Kapitals Es folgt daher von
346545,44,sodaß ein Umschlag des fixen Kapitals stets mehr als einen
346553,59,als einen Umschlag des cirkulirenden Kapitals umfaßt welches immer die
346563,76,Zeitdauer dieser Umschläge des cirkulirenden Kapitals sei jährlich mehr als
346589,76,die avances primitives in fixes Kapital Auf diese Verallgemeinerung der
346665,29,angelegt werden kann um als Kapital zu fungiren um seinem
346685,42,mannichfach wie die Anlagesphären des Kapitals Es ist eine Frage
346695,57,nach den verschiednen Produktionszweigen worin Kapital angelegt werden kann Die
346719,63,wenn er nicht als produktives Kapital angelegt wird als Kapital
346723,82,produktives Kapital angelegt wird als Kapital für seinen Eigner fungiren
346733,99,kann z B als zinstragendes Kapital Kaufmannskapital u s w
346760,95,wie die Theilung des produktiven Kapitals in seine verschiednen Elemente
346806,73,uns hier nichts als daß Kapital angewandt werden kann in
346827,74,von den verschiednen Anlagesphären des Kapitals und auch von solchen
346837,88,worin wie im Handel das Kapital nicht dem unmittelbaren Produktionspro
346924,22,Theorien über fixes u zirkulierendes Kapital Physiokraten u Smith ceß
346935,39,ist also nicht als produktives Kapital fungirt Damit verläßt er
346950,52,Physiokraten die Unterschiede des produktiven Kapitals und ihren Einfluß auf
346978,57,ausschließlich um Differenzen des produktiven Kapitals im Produktund Werthbildungsproceß handelt
347034,39,manner Aber Smith spricht von Kapital das in der Agrikultur
347053,50,später daß das so angelegte Kapital in fixes und cirkulirendes
347062,66,cirkulirendes zerfallt Die Anlage des Kapitals in dieser Art kann
347069,84,dieser Art kann also das Kapital weder zu fixem noch
347081,99,machen Oder meinte er daß Kapital angewandt um Waaren zu
347166,31,in der Form des produktiven Kapitals fungirte in einer dem
347192,42,also weder fixes noch flüssiges Kapital mehr Und es gilt
347222,47,der Arbeitsmittel also durch fixes Kapital zugefügt werden Wir kommen
347235,60,Unterschied von fixem und flüssigem Kapital keinen Schritt näher Weiter
347322,20,A Smith hier als cirkulirendes Kapital bestimmt ist das was
347331,37,was ich Cirkulationskapital nennen will Kapital in der dem Cirkulationsproceß
347361,45,angehörigen Form der des produktiven Kapitals Es sind dies keine
347373,58,worin der industrielle Kapitalist sein Kapital theilt sondern es sind
347436,34,in der Form des produktiven Kapitals befindet und zwar entspringen
347451,47,die verschiednen Elemente des produktiven Kapitals am Werthbildungsproceß sich betheiligen
347478,54,dem in der Cirkulationssphäre befindlichen Kapital Waarenkapital und Geldkapital einerseits
347498,62,unten sehn Der in fixem Kapital vorgeschoßne Kapitalwerth wird ebensowohl
347511,74,cirkulirt wie der im flüssigen Kapital vorgeschoßne und er verwandelt
347559,60,A Smith hier unter cirkulirendem Kapital nichts versteht als Cirkulationskapital
347621,33,Beispiel zu beginnen worin das Kapital überhaupt nicht als produktives
347626,51,Kapital überhaupt nicht als produktives Kapital figurirt sagt er selbst
347650,59,Unterschied zwischen cirkulirendem und fixem Kapital soll ja wie uns
347665,70,wesentlichen Unterschieden innerhalb des produktiven Kapitals selbst entspringender sein Einerseits
347745,20,Theorien über fixes u zirkulierendes Kapital Physiokraten u Smith in
347765,34,was er über das fixe Kapital sagt Secondly it capital
347965,20,Bestimmung kein fixes sondern cirkulirendes Kapital Diese Konfusion entspringt wieder
347983,33,der verschiednen Elemente des produktiven Kapitals entspringenden Unterschied von fixem
347990,50,Unterschied von fixem und flüssigem Kapital verwechselt mit Formunterschieden die
347996,69,verwechselt mit Formunterschieden die dasselbe Kapital durchläuft soweit es innerhalb
348005,87,innerhalb des Produktionsprocesses als produktives Kapital fungirt dagegen innerhalb der
348029,88,die sie im Lebensproceß des Kapitals einnehmen können dieselben Dinge
348040,100,bei A Smith als fixes Kapital fungiren als Arbeitsmittel Elemente
348047,118,als Arbeitsmittel Elemente des produktiven Kapitals und als cirkulirendes Kapital
348051,138,produktiven Kapitals und als cirkulirendes Kapital Waarenkapital als Produkt das
348124,73,als cirkulirendes oder als fixes Kapital Danach waren dies also
348135,84,Anwendungsweisen verschiedner von einander unabhängiger Kapitale wie Kapitale entweder B
348137,103,von einander unabhängiger Kapitale wie Kapitale entweder B in der
348172,90,in them Fixes und cirkulirendes Kapital sind jetzt nicht mehr
348185,99,sondern verschiedne Portionen desselben produktiven Kapitals die in verschiednen Anlagesphären
348195,114,verschiednen Antheil vom Gesammtwerth dieses Kapitals bilden Es sind 174
348209,125,der sachgemäßen Theilung des produktiven Kapitals selbst entspringen und die
348231,122,das Handelskapital als bloß cirkulirendes Kapital dem fixen Kapital gegenüber
348234,141,bloß cirkulirendes Kapital dem fixen Kapital gegenüber gestellt wird denn
348243,159,denn Smith selbst sagt Das Kapital eines Kaufmanns ist ganz
348251,177,ist ganz und gar cirkulirendes Kapital Es ist in der
348263,191,nur innerhalb der Cirkulationssphäre fungirendes Kapital und steht als solches
348270,209,steht als solches dem produktiven Kapital dem dem Produktionsproceß einverleibten
348275,228,Kapital dem dem Produktionsproceß einverleibten Kapital überhaupt gegenüber kann aber
348288,242,flüssiger cirkulirender Bestandtheil des produktiven Kapitals dem fixen Bestandtheil des
348294,260,dem fixen Bestandtheil des produktiven Kapitals gegenüberstehn Bei den Beispielen
348306,275,gibt bestimmt er als fixes Kapital die Instruments of trade
348313,293,Instruments of trade als cirkulirendes Kapital den Kapitalantheil ausgelegt in
348365,188,weil eine Werthsumme die als Kapital fungiren soll in ihnen
348387,169,h des im Produktionsproceß fungirenden Kapitals Warum heißt nun der
348498,22,bildet kein Element des produktiven Kapitals Kein Theil seines Werths
348571,20,Theorien über fixes u zirkulierendes Kapital Physiokraten u Smith Kupfer
348605,28,kein einziger Bestandtheil des produktiven Kapitals die Hände masters oder
348629,40,bleibt hier also das cirkulirende Kapital Nach A Smith eigner
348644,52,einem Kupferbergwerke zur Verwendung kommende Kapital nur aus fixem Kapital
348648,71,kommende Kapital nur aus fixem Kapital Nehmen wir dagegen eine
348716,37,Baumwolle als Element des produktiven Kapitals fungirt verkauft der Eigner
348793,20,beständig ein Theil des produktiven Kapitals in der Form von
348850,20,also diese Elemente des produktiven Kapitals obgleich sie der Art
348892,22,mitzuwirken Als Elemente des produktiven Kapitals sind alle seine Bestandtheile
348913,37,Und alle Elemente des produktiven Kapitals fixe wie flüssige stehn
348922,53,stehn gleichmäßig als produktives 176 Kapital dem Cirkulationskapital d h
348943,62,Arbeitskraft Ein Theil des produktiven Kapitals muß beständig in ihr
349033,20,Bestimmungen wenn er vom cirkulirenden Kapital sagt im Gegensatz zum
349103,20,die verschiednen Elemente des produktiven Kapitals während des Produktionsprocesses durchlaufen
349138,27,Sein Beispiel für das cirkulirende Kapital ist das Kaufmannskapital das
349172,34,aber für das fungirende industrielle Kapital die Bedeutung daß die
349233,20,die Metamorphosen die das produktive Kapital innerhalb seines Produktionsprocesses durchläuft
349316,20,Verhalten der Elemente des produktiven Kapitals im Arbeitsproceß bildet aber
349331,36,zwischen fixem und nicht fixem Kapital nicht diesen Unterschied selbst
349382,29,Theorien über fixes u zirkulierendes Kapital Physiokraten u Smith bildet
349390,46,Smith bildet jenen Unterschied Das Kapital ist also nicht fix
349633,20,Elemente des pro 178 duktiven Kapitals verschieden dienen als produktive
349658,30,aus der Funktion des produktiven Kapitals selbst abgeleitet sondern soll
349767,20,für die Bestimmung des fixen Kapitals durchaus nichts übrig als
349810,21,daß alle Elemente des produktiven Kapitals beständig in ihrer Naturalform
349900,20,ob der Werth des fixen Kapitals nicht auch cirkulire obgleich
349912,36,natürlich den Verschleiß des fixen Kapitals als Theil des Produktenpreises
349923,52,entwickelt hat Bei dem cirkulirenden Kapital als Gegensatz zum fixen
349942,62,als derjenige Bestandtheil des produktiven Kapitals der ganz aus dem
349964,68,während dies bei dem fixen Kapital nicht der Fall Es
349977,79,mit den Gestalten die das Kapital bei seinem Uebergang 11791
350012,72,der flüssigen Bestandtheile des produktiven Kapitals Beide sind Cirkulationskapital im
350024,83,produktiven aber nicht cirkulirendes flüssiges Kapital im Gegensatz zum fixen
350042,90,des Profits durch das fixe Kapital indem es im Produktionsproceß
350066,88,Dieselbigkeit der Form die variables Kapital und der flüssige Bestandtheil
350073,105,der flüssige Bestandtheil des konstanten Kapitals im Umschlag haben der
350104,95,durch die gemeinsame Bezeichnung cirkulirendes Kapital wird dieser wesentliche Unterschied
350132,87,der von fixem und cirkulirendem Kapital als das Wesentliche und
350147,94,A Smith fixes und cirkulirendes Kapital erst bezeichnet hat als
350155,111,hat als zwei besondre Arten Kapital anzulegen die jede für
350222,65,Theorien über fixes u zirkulierendes Kapital Physiokraten u Smith Hier
350301,20,Unterschied von fixem und cirkulirendem Kapital richtig nur auf die
350314,36,Umschlag verschiedner Bestandtheile des produktiven Kapitals He makes a profit
350541,20,noch flüssigen Bestandtheil seines produktiven Kapitals bildet Es besteht jetzt
350605,20,es flüssiger Theil des produktiven Kapitals nicht weil das verkaufte
350731,20,ihm wäre die Aussaat fixes Kapital wenn kein change of
350757,31,wird Es wäre dagegen cirkulirendes Kapital wenn das ganze Produkt
350790,38,Smith verwechselt hier wieder flüssiges Kapital und Waarenkapital Das Produkt
350897,20,Buchhaltung als Werthbestandtheil des vorgeschoßnen Kapitals Aber in beiden Fällen
350908,36,er flüssiger Bestandtheil des produktiven Kapitals Er wird ganz aufgezehrt
351080,20,Theorien über fixes u zirkulierendes Kapital Physiokraten u Smith Selbstbedarf
351249,20,Produktionsmittel dient ersetzt aber flüssiges Kapital nicht fixes soweit 1
351288,23,nun woraus cirkulirendes und fixes Kapital besteht Er zählt die
351300,40,stofflichen Elemente auf welche fixes Kapital und die welche cirkulirendes
351451,20,bekleidet sind Was aber vom Kapital überhaupt das gilt auch
351469,34,des flüssigen oder des fixen Kapitals je nachdem sie andre
351489,46,bildet stoffliche Existenzweise des fixen Kapitals dagegen als Mastvieh Rohmaterial
351498,62,Rohmaterial Bestand theil des cirkulirenden Kapitals des Pächters Andrerseits kann
351510,77,bald als Bestandtheil des produktiven Kapitals fungiren bald zum unmittelbaren
351530,82,ist fixer Bestandtheil des produktiven Kapitals wenn als Wohnhaus gar
351538,99,Wohnhaus gar keine Form des Kapitals qua Wohnhaus Dieselben Arbeitsmittel
351574,86,Charaktere von fixem und cirkulirendem Kapital als den Dingen zukommende
351619,68,Bestimmungen von fixem und nichtfixem Kapital sind aber ihrerseits aufgebaut
351649,65,Dinge woraus fixes und cirkulirendes Kapital bestehn kommt ganz zum
351664,74,in Bezug auf das produktive Kapital das Kapital in seiner
351666,94,auf das produktive Kapital das Kapital in seiner produktiven Form
351688,97,mit dem Unterschied zwischen produktivem Kapital und den dem Kapital
351692,116,produktivem Kapital und den dem Kapital in seinem Cirkulationsproceß angehörigen
351760,67,im Gegensatz zum Frühern cirkulirendes Kapital wieder gleichgesetzt mit Waarenkapital
351772,77,also mit zwei Formen des Kapitals die gar nicht dem
351783,91,angehören die nicht cirkulirendes flüssiges Kapital im Gegensatz zum fixen
351794,106,Cirkulationskapital im Gegensatz zum produktiven Kapital bilden 1841 Nur neben
351818,103,Produktionsproceß einverleibten Bestandtheile des produktiven Kapitals Er sagt The third
351883,60,produktiven des im Produktionsproceß fungirenden Kapitals Es ist stets nur
351899,69,Theorien über fixes u zirkulierendes Kapital Physiokraten u Smith che
351905,87,Physiokraten u Smith che das Kapital innerhalb seines Cirkulationsprocesses annimmt
352065,20,sie kein Element des produktiven Kapitals bilden welches immer ihre
352145,20,es überhaupt keine Form seines Kapitals mehr Gesellschaftlich betrachtet ist
352173,31,Waarenkapital weder fixes noch flüssiges Kapital 1185 J In jeder
352271,20,sind hier alle Waarenkapital also Kapital in einer dem Cirkulationsproceß
352290,34,keine Bestandtheile des etwaigen produktiven Kapitals ihres Eigners was durchaus
352311,46,ihres Käufers Bestandtheile von produktivem Kapital werden sei es flüs
352336,54,Waarenkapital im Gegensatz zum produktiven Kapital auf dem Markt auftreten
352354,62,oder fixe Bestandtheile des produktiven Kapitals fungiren oder auch nicht
352370,73,Garn ist die Waarenform seines Kapitals Waarenkapital für ihn Es
352382,85,wieder als Bestandtheil seines produktiven Kapitals fungiren weder als Arbeitsmaterial
352403,88,kauft wird es dem produktiven Kapital desselben als einer seiner
352429,86,seines fixen als seines flüssigen Kapitals vom Mehrwerth abgesehn So
352443,94,Produkt des Maschinenfabrikanten Waarenform seines Kapitals Waarenkapital für ihn und
352460,101,sie weder flüssiges noch fixes Kapital Verkauft an einen sie
352473,111,sie fixer Bestandtheil eines produktiven Kapitals Selbst wenn seiner Gebrauchsform
352515,88,Kohlenprodukts weder flüssiges noch fixes Kapital sondern Waarenkapital 1186 Andrerseits
352534,89,irgend ein Element des produktiven Kapitals zu bilden sei es
352562,83,des fixen wie des flüssigen Kapitals und Einen oder des
352574,94,das in seiner Produktion angewandte Kapital ganz oder theilweise ersetzt
352608,83,als ein schon dem produktiven Kapital einverleibter Bestandtheil sondern in
352650,68,sie allerdings als dem produktiven Kapital einverleibt und daher auch
352705,46,Theorien über fixes u zirkulierendes Kapital Physiokraten u Smith drapers
352720,58,Waarenkapital nicht Bestandtheile des produktiven Kapitals In der That vergißt
352735,70,Aufzählung der Elemente des cirkulirenden Kapitals ganz den nur in
352744,86,in Bezug auf das produktive Kapital gültigen Unterschied von fixem
352751,104,Unterschied von fixem und flüssigem Kapital Er stellt vielmehr Waarenkapital
352767,113,dem Cirkulationsproceß angehörigen Formen des Kapitals dem produktiven Kapital gegenüber
352770,132,Formen des Kapitals dem produktiven Kapital gegenüber aber auch dies
352789,136,Aufzählung der Bestandtheile des cirkulirenden Kapitals die Arbeitskraft vergißt Und
352810,131,abgesehn vom Geldkapital das cirkulirende Kapital nur ein andrer Name
352830,130,Markt cirkulirt ist sie nicht Kapital keine Form des Waarenkapitals
352839,145,Waarenkapitals Sie ist überhaupt nicht Kapital der Arbeiter ist kein
352881,110,wird sie Bestandtheil des produktiven Kapitals variables Kapital als Quelle
352883,130,Bestandtheil des produktiven Kapitals variables Kapital als Quelle des Mehrwerths
352892,148,Mehrwerths flüssiger Bestandtheil des produktiven Kapitals in Bezug auf den
352908,155,Da Smith hier das flüssige Kapital mit Waarenkapital verwechselt kann
352923,162,unter seine Rubrik des cirkulirenden Kapitals Das variable Kapital tritt
352926,181,des cirkulirenden Kapitals Das variable Kapital tritt daher hier auf
352956,158,Arbeitslohn ausgelegte Kapitalwerth zum cirkulirenden Kapital gehören Was dem Produktionsproceß
353002,110,Konsum zum Reproduktionsproceß des gesellschaftlichen Kapitals gehört Aber dies gilt
353033,94,unter der Rubrik des fixen Kapitals aufführt bilden im Gegentheil
353041,109,im Gegentheil Bestandtheile des flüssigen Kapitals sobald sie abilities des
353077,93,1 unmittelbaren Konsumtionsfonds 2 fixes Kapital 3 cirkulirendes Kapital Hiernach
353080,112,2 fixes Kapital 3 cirkulirendes Kapital Hiernach wäre der Reichthum
353097,119,Theil des fungirenden gesell schaftlichen Kapitals bildet obgleich Theile desselben
353104,137,obgleich Theile desselben beständig als Kapital fungiren können und 2
353110,156,fungiren können und 2 in Kapital Ein Theil des Reichthums
353118,174,des Reichthums fungirt hiernach als Kapital der andre Theil als
353136,176,eine unumgängliche Nothwendigkeit für alles Kapital entweder fix zu sein
353177,132,auf die Elemente des produktiven Kapitals daß es also neben
353188,141,noch eine sehr bedeutende Menge Kapital Waarenkapital und Geldkapital gibt
353267,64,und flüssigen Elemente des produktiven Kapitals wie auch alle Elemente
353345,20,circulating capital d h des Kapitals in seinen dem Cirkulationsproceß
353510,20,Theorien über fixes u zirkulierendes Kapital Physiokraten u Smith auf
353526,34,den Kapitalisten als Waarenform seines Kapitals als Waarenkapital ob diese
353542,48,nach als Elemente des produktiven Kapitals des Produktionsprocesses fungiren müssen
353560,58,oder flüssige Elemente des produktiven Kapitals oder ob sie nur
353629,26,die flüssigen Elemente des produktiven Kapitals für Arbeitsmittel wie für
353647,41,daß es Elemente des produktiven Kapitals gibt die von Natur
353688,40,oder flüssigen d h nichtfixem Kapital daß jedes fixe Kapital
353692,59,nichtfixem Kapital daß jedes fixe Kapital ursprünglich aus einem flüssigen
353719,64,von Nr 4 des cirkulirenden Kapitals Daß sie aus dem
353725,81,Daß sie aus dem cirkulirenden Kapital herstammen heißt also nur
353773,65,seiner weitern Ausführung das fixe Kapital deswegen aus dem flüssigen
353796,67,erstens noch Arbeitsmittel also fixes Kapital nöthig um Maschinen zu
353808,79,es ist zweitens ebenfalls fixes Kapital nöthig Maschinerie etc um
353819,94,zu machen da das produktive Kapital stets Arbeitsmittel einschließt aber
353858,79,nur flüssiges sondern auch fixes Kapital nöthig zur Produktion von
353912,55,den Werth aller andern gesellschaftlichen Kapitale er ersetzt nur ihren
353998,20,fixen Theils des gesellschaftlichen produktiven Kapitals bilden müssen Hier findet
354039,23,als fixer Bestandtheil eines produktiven Kapitals fungirt Aber die Spinnmaschine
354097,20,nach ihrem Verkauf als fixes Kapital Dagegen Produkte die durch
354155,20,sie verkauft sind als fixes Kapital fungiren in dem Land
354193,25,A Smith Form des cirkulirenden Kapitals Aber gesellschaftlich betrachtet müssen
354219,37,Lokalität fixirten Produktionsproceß als fixes Kapital fungiren woraus keineswegs folgt
354232,51,als solche ohne weitres fixes Kapital sind sie können als
354248,63,also überhaupt nicht zum gesellschaftlichen Kapital gehören obgleich sie ein
354260,76,gesellschaftlichen Reichthums bilden wovon das Kapital nur ein Theil Der
354280,82,durch ihren Verkauf Also cirkulirendes Kapital Ihr Nutzanwender ihr definitiver
354298,88,im Produktionsproceß verwendet Also fixes Kapital Zehntes Kapitel Theorien über
354306,104,Theorien über fixes u zirkulierendes Kapital Physiokraten u Smith 191
354366,68,als fixer Bestandtheil eines produktiven Kapitals fungiren Ebenso kann Fabrikant
354392,67,nach wie vor als fixes Kapital zu fungiren Wenn daher
354418,69,und keine Elemente seines fixen Kapitals bilden dies besteht für
354441,71,dennoch nothwendig voraussichtlich als fixes Kapital im Land selbst fungiren
354455,81,keineswegs umgekehrt daß das fixe Kapital nothwendig aus unbeweglichen Dingen
354485,77,für ihren Anwender als fixes Kapital Andrerseits sind Dinge die
354514,73,verlassen flüssige Bestandtheile des produktiven Kapitals B die Kohle die
354639,20,des vom Pächter angewandten produktiven Kapitals nicht die Arbeitskraft selbst
354690,20,die stofflichen Bestandtheile des konstanten Kapitals dem Produkt zusetzen ist
354721,30,Lebensmittel Den Unterschied von konstantem Kapital und variablem Kapital zu
354724,49,von konstantem Kapital und variablem Kapital zu entdecken ist ihnen
354816,20,Lebensmittel der Arbeiter als cirkulirendes Kapital im Gegensatz zum fixen
354826,36,1 weil er das flüssige Kapital im Gegensatz zum fixen
354839,52,der Cirkulationssphäre angehörigen Formen des Kapitals mit dem Cirkulationskapital eine
354863,59,dem flüssigen Bestandtheil des produktiven Kapitals und da versteht es
354924,36,eignen Entwicklung widerspricht Das vorgeschoßne Kapital wird überhaupt umgesetzt in
354930,53,wird überhaupt umgesetzt in produktives Kapital d h es nimmt
354972,50,sich der variable Theil des Kapitals umgesetzt hat die Lebensmittel
355000,54,den andern Elementen des produktiven Kapitals unterscheiden von 11931 den
355051,42,der andren Elemente des produktiven Kapitals kann nur im Werth
355082,47,etc nur dadurch vom fixen Kapital das aus Arbeitsmitteln besteht
355114,50,Theorien über fixes u zirkulierendes Kapital Physiokraten u Smith gehn
355130,60,muß was bei dem fixen Kapital nur allmälig stückweis geschieht
355147,70,Arbeiters vorgeschoßne Theil des produktiven Kapitals unterscheidet sich jetzt also
355169,75,übrigen stofflichen Elementen des produktiven Kapitals Er unterscheidet sich nur
355190,78,in die Kategorie des cirkulirenden Kapitals fallend im Gegensatz zu
355207,85,unter die Kategorie des fixen Kapitals fällt Daß der in
355216,101,in Arbeitslohn ausgelegte Theil des Kapitals zum flüssigen Theil des
355222,120,zum flüssigen Theil des produktiven Kapitals gehört die Flüssigkeit gemein
355235,133,zum fixen Bestandtheil des produktiven Kapitals mit einem Theil der
355258,127,welche dieser variable Theil des Kapitals im Gegensatz zum konstanten
355340,51,vorgeschoßne Werth in Kapitalwerth in Kapital in sich verwerthenden Werth
355364,56,flüssiger Bestandtheil des produktiven 1941 Kapitals bestimmt wird sondern der
