x,y,quote
44472,20,von Bedürfnissen Die Cirkulation des Geldes als Kapital ist dagegen
44703,20,seiner Ausdehnung entstand nothwendig das Geld Mit der Erfindung des
44708,35,Geld Mit der Erfindung des Geldes mußte sich der Tauschhandel
44734,46,zur Chrematistik aus zur Kunst Geld zu machen Die Chrematistik
44769,48,t µetaß Und um das Geld scheint sie sich zu
44777,63,sich zu drehen denn das Geld ist der Anfang und
44865,20,Grenze Viertes Kapitel Verwandlung von Geld in Kapital 11281 Als
44891,32,Ausgangspunkt und der Rückkehrpunkt des Geldes Der objektive Inhalt jener
44998,20,Schatzbildner anstrebt indem er das Geld vor der Cirkulation zu
45055,20,funktioniren dagegen beide Waare und Geld nur als verschiedne Existenzweisen
45064,37,Existenzweisen des Werths selbst das Geld seine allgemeine die Waare
45111,33,er stere bezweckt ein vom Gelde selbst Verschiednes die andere
45134,44,die Erhaltung und Vermehrung des Geldes ins Unendliche als Endziel
45378,20,Zweiter Abschnitt Die Verwandlung von Geld in Kapital ständig aus
45428,20,man die Erklärungen Kapital ist Geld Kapital ist Waare12 In
45454,32,beständigen Wechsel der Formen von Geld und Waare seine Größe
45562,20,Form besitzt er nur im Gelde Dieß bildet daher Ausgangspunkt
45587,32,u s w Aber das Geld selbst gilt hier nur
45610,43,der Waarenform wird 20 das Geld nicht Kapital Das Geld
45614,62,das Geld nicht Kapital Das Geld tritt hier also nicht
45652,60,Glauben und in der Wahrheit Geld innerlich beschnittne Juden sind
45663,72,zudem wunderthätige Mittel um aus Geld mehr Geld zu machen
45665,91,Mittel um aus Geld mehr Geld zu machen 25 Wenn
45686,96,höchstens die selbständige Form des Geldes erhält so stellt er
45706,98,Substanz für welche Waare und Geld beide bloße Formen Aber
45812,20,wird also processirender Werth processirendes Geld und als 12 Currency
45856,20,74 Viertes Kapitel Verwandlung von Geld in Kapital solches Kapital
45894,26,von neuem13 G G geldheckendes Geld money which begets money
45943,23,auch das industrielle Kapital ist Geld das sich in Waare
45958,38,der Waare in mehr 10 Geld rückverwandelt Akte die etwa
46009,31,im Lapidarstyl als G G Geld das gleich mehr 15
46014,49,Geld das gleich mehr 15 Geld Werth der größer als
46052,50,Die Cirkulationsform worin sich das Geld zum Kapital entpuppt wider
46071,58,der Waare des Werths des Geldes und der Cirkulation selbst
46209,20,gegenüber der einen als nur Geld der andren als nur
46231,33,irgend etwas das mehr als Geld oder Waare wäre oder
46242,48,andre Wirkung außer der des Geldes oder der Waare ausüben
46270,55,Zweiter Abschnitt Die Verwandlung von Geld in Kapital Für mich
46528,20,sich am Zahlungstag ausgleicht Das Geld dient hier als Rechengeld
46757,20,Auflage Viertes Kapitel Verwandlung von Geld in Kapital besitzt handelt
46835,20,an der Sache wenn das Geld als Cirkulationsmittel zwischen die
46936,20,erst seiner Waare dann des Geldes worin sie sich verwandelt
46947,36,der Waare worin sich dies Geld rückverwandelt Dieser Formwechsel schließt
47226,20,Zweiter Abschnitt Die Verwandlung von Geld in Kapital erscheint als
47422,20,Dinge an Werth demselben Quantum Geld gleich war 135 Aber
47727,20,1858 Viertes Kapitel Verwandlung von Geld in Kapital z B
47831,20,10 Strümpfe des Kaufmanns in Geld verwandelt Werden Waaren oder
47838,37,Werden Waaren oder Waaren und Geld von gleichem Tauschwerth also
47997,20,verwandelten Form zwischen Waare und Geld Und so unterscheiden sich
48015,34,und als Käufer Besitzer von Geld 30 Gesetzt nun es
48183,20,Zweiter Abschnitt Die Verwandlung von Geld in Kapital kaufen was
48307,20,und daher die Verwandlung von Geld in Kapital kann also
48462,20,nicht minder die in seinem Gelde dargestellte Waare selbst producirt
48668,20,Who Viertes Kapitel Verwandlung von Geld in Kapital Die konsequenten
48736,20,Aber greifen wir vor Das Geld womit eine solche Klasse
48773,26,verkaufen heißt nur umsonst weggegebenes Geld sich zum Theil wieder
48792,40,das alte Rom Mit diesem Geld kaufte Rom Waaren von
48841,34,wie vor mit ihrem eignen Gelde gezahlt Es ist dieß
48950,20,50 Pfd St verwandelt mehr Geld aus weniger Geld gemacht
48953,38,verwandelt mehr Geld aus weniger Geld gemacht und seine Waare
49152,20,Zweiter Abschnitt Die Verwandlung von Geld in Kapital lende Form
49340,20,kulation selbst die Verwandlung von Geld in Kapital die Bildung
49664,20,45 Viertes Kapitel Verwandlung von Geld in Kapital diesem Sinn
49730,20,Handelskapital sind die Extreme das Geld das auf den Markt
49739,37,Markt geworfen und das vermehrte Geld das dem Markt entzogen
49771,44,die unvermittelten Extreme G G Geld das sich gegen mehr
49776,61,Geld das sich gegen mehr Geld austauscht eine der Natur
49782,81,austauscht eine der Natur des Geldes widersprechende und daher vom
49845,50,vollstem Recht verhaßt weil das Geld selbst hier die Quelle
49872,55,der Zins aber macht aus Geld mehr Geld Daher auch
49874,74,aber macht aus Geld mehr Geld Daher auch sein Name
49894,82,ähnlich Der Zins aber ist Geld von Geld so daß
49896,101,Zins aber ist Geld von Geld so daß von allen
50081,20,Zweiter Abschnitt Die Verwandlung von Geld in Kapital aus in
50247,20,treten Werth verwerthe und daher Geld oder Waare in Kapital
50293,20,also ergeben Die Verwandlung des Geldes in Kapital ist auf
50613,20,45 Viertes Kapitel Verwandlung von Geld in Kapital 3 Kauf
50625,32,der Arbeitskraft Die Werthveränderung des Geldes das sich in Kapital
50636,49,soll kann nicht an diesem Geld selbst vorgehn denn als
51032,20,Zweiter Abschnitt Die Verwandlung von Geld in Kapital einander als
51527,20,45 Viertes Kapitel Verwandlung von Geld in Kapital Zur Verwandlung
51533,30,in Kapital Zur Verwandlung von Geld in Kapital muß der
51643,20,nicht auf der einen Seite Geld oder Waarenbesitzer und auf
51876,20,gemein Oder betrachten wir das Geld so setzt es eine
51925,20,Zweiter Abschnitt Die Verwandlung von Geld in Kapital chen Produktionsprocesses
52356,20,810 Viertes Kapitel Verwandlung von Geld in Kapital dividuum in
52499,20,wie die kontinuirliche Verwandlung von Geld in Kapital voraussetzt so
52770,20,Zweiter Abschnitt Die Verwandlung von Geld in Kapital Lebensmittel d
53186,20,40 Viertes Kapitel Verwandlung von Geld in Kapital gleich Arbeiter
53414,20,nach auseinander fallen funktionirt das Geld des Käufers meist als
53670,20,Zweiter Abschnitt Die Verwandlung von Geld in Kapital Natur des
53681,34,selbst 153 nichts ob das Geld als Kaufmit tel oder
54309,20,192 Viertes Kapitel Verwandlung von Geld in Kapital tionsproceß der
58246,20,für die er sein gutes Geld auf dem Waarenmarkt vorschoß
59890,20,nicht verwerthet keinen Mehrwerth erzeugt Geld sich also nicht in
60061,20,im Erwerb des Hauses ausgelegte Geld vermehren Der Kapitalist der
60076,34,sagt vielleicht er habe sein Geld mit der Absicht vorgeschossen
60082,52,mit der Absicht vorgeschossen mehr Geld daraus zu machen Der
60106,60,so gut der Absicht sein Geld zu machen ohne zu
60152,50,auf dem Markt finden Und Geld kann er nicht essen
61457,20,Das Kunststück ist endlich gelungen Geld ist in Kapital verwandelt
61587,20,Verlauf 25 die Verwandlung seines Geldes in Kapital geht in
61650,20,mondes possibles Indem der Kapitalist Geld in Waaren verwandelt die
61994,20,Zeit aber nicht Werth oder Geld bilden Der normale Charakter
66760,20,Arbeiter selbst in Lebensmitteln verausgabte Geld Mit Bezug auf die
69561,20,Werth seiner Lebensmittel oder dem Geld womit er sie kauft
71268,20,zeigte wie der Kapitalist aus Geld Kapital macht Die nothwendige
76162,20,Peel über die Natur des Geldes eben so unklar war
87215,20,König ist ihm der alles Geld und Gold hat A
89338,20,der Kapitalisten in Verausgabung ihres Geldes und ihrer Timur Tamerlanschen
91391,20,ihnen einen kleinen Zuschuß in Geld Sonderbar klingt folgende Bemerkung
91540,20,obendrein eine kleine Zubuße in Geld geben ist unthubar für
100276,20,hat ist sein des Kapitalisten Geld The labourer is his
100294,20,bei den römischen Patriciern Das Geld das sie dem plebejischen
100321,32,und Blut war daher ihr Geld Daher das Shylock sche
108290,20,sich daß nicht jede beliebige Geld oder Werthsumme in Kapital
108304,20,vielmehr ein bestimmtes Minimum von Geld oder Tauschwerth in der
108312,38,in der Hand des einzelnen Geld oder Waarenbesitzers vorausgesetzt ist
108750,20,sehr geringes Maximum beschränkte Der Geld oder Waarenbesitzer verwandelt sich
108815,20,der Werthsumme worüber der einzelne Geld oder Waarenbesitzer verfügen muß
109572,20,Arbeitskräfte Die bloße Verwandlung des Geldes in gegenständliche Faktoren des
131513,20,über Menschen nicht aber über Geld verfügen könne wie Thucydides
141063,20,Märchen und abergläubischen Vorstellungen über Geld Handel u s w
143069,20,Waarenbesitzer der eine Besitzer von Geld und Produktionsmitteln der andre
168478,20,Verkauf von Geweben für weniger Geld als das nominell in
192441,20,also bei gleichbleibendem Werth des Geldes in mehr Geld Sein
192444,20,Werth des Geldes in mehr Geld Sein Werthprodukt variirt mit
196031,20,der Arbeit ein bestimmtes Quantum Geld das für ein bestimmtes
196459,20,würde ein direkter Austausch von Geld d h vergegenständlichter Arbeit
197477,20,weil man ihren Werth in Geld ausdrückt Dies ist jedenfalls
197541,20,Waaren nur 550 ihr in Geld ausgedrückter Werth sein In
197917,20,Werth der Arbeit oder in Geld ausgedrückt ihren nothwendigen Preis
198484,20,Geldsumme der Verkäufer einen von Geld verschiednen Artikel Das Rechtsbewußtsein
198572,20,Funktion als Zahlungsmittel realisirt das Geld aber nachträglich den Werth
198808,20,daher in mehr oder weniger Geld für den Arbeiter darstelle
198850,20,Arbeitslohn Arbeit für möglichst wenig Geld erhalten Praktisch interessirt ihn
198926,20,zahlte kein Kapital existiren sein Geld sich nicht in Kapital
201394,20,sie durch 25 Extralohn und Geld für ein gutes Nachtessen
201959,20,dennoch 25 wird nicht mehr Geld gemacht and yet no
206632,20,Werth der sich in mehr Geld ausdrückt Noch mehr aber
206780,20,Aequivalent der Arbeitskraft ausgedrückt in Geld ebenfalls höher sein wird
208208,20,10 kaufen ihren Werth in Geld zu realisiren dies Geld
208212,20,in Geld zu realisiren dies Geld aufs Neue in Kapital
208262,20,des so er 15 haltenen Geldes in Kapital rückzuverwandeln Im
208500,20,Rückverwandlung des aus ihr gelösten Geldes in Kapital Ferner Der
208845,20,einem Menschen fest daß sein Geld fortwährend als Kapital funktionirt
209125,20,den Waarenwerth 30 allerdings in Geld Dies Geld ist aber
209127,37,30 allerdings in Geld Dies Geld ist aber nur die
209301,20,Theil seines früheren Produkts in Geld Es ist seine Arbeit
210330,20,sahen im vierten Kapitel Um Geld in Kapital zu verwandeln
210352,20,hier Besitzer von Werth oder Geld dort Besitzer der werthschaffenden
210692,20,den Kauf der Arbeitskraft gezahlte Geld in Lebensmittel dies ist
213027,20,sein aber mit Maschinisten und Geld zur Hand werden wir
213953,20,Man riecht und sieht diesem Gelde nicht an daß es
213984,20,des Werths 25 oder des Geldes Um die neu hinzugekommne
214229,20,Bruttoprodukts Wird dieses verkauft in Geld verwandelt so gewinnt der
215195,20,abkauft mit ihrem eignen geraubten Geld Wenn das Zusatzkapital seinen
215509,20,eignen Fähigkeiten auf Seiten des Geld oder Waarenbesitzers über ihm
216404,20,Cirkulation gerettet werde Verschluß des Geldes gegen die Cirkulation wäre
216866,20,im Ankauf der Arbeitskraft gezahlte Geld in Lebensmittel die nicht
216938,20,Er legt einen Theil des Geldes im 25 Ankauf von
217982,20,sie schier anbeten umb ihres Geldes willen Wer einem andern
218859,20,später hatten die Industriellen schon Geld akkumulirt und begannen steinerne
220301,20,selbst zu identificiren welcher vom Geld verleihenden Kapitalisten pumpt ses
221410,20,in der That erstaunlich wenig Geld ausgeben Ein derartiger Zustand
224116,20,5 Waare als Formen des Geldes Mit dem Wachsthum des
226910,20,und eben so viele Pfunde Geld und eben so viel
226973,20,ist wäre es leichter ohne Geld zu leben als ohne
227744,20,der Besitz von Land und Geld sondern das Kommando über
229037,20,ausstatten und kleine Reservefonds von Geld bilden können So wenig
229785,20,niedrigen zu we 35 nig Geld cirkulirt Ihre Ignoranz und
248417,20,sterben werden Millionen von englischem Geld dem Produkt englischer Arbeit
248785,20,26 Wochen und all unser Geld 30 ist hingegangen alles
248790,33,Geld 30 ist hingegangen alles Geld das ich und der
248833,34,Nachweisen über eingezahltes und rückerhaltnes Geld so daß wir sehn
259520,20,zu haben mit möglichst wenig Geld möglichst viel Arbeit herauszuschlagen178
263096,20,ergäbe bloße Vergleichung der in Geld ausgedrückten Lohnrate noch lange
263118,20,Löhne in natura entrichtet in Geld nur der kleinste Theil
265476,20,Akkumulation Man hat gesehn wie Geld in Kapital verwandelt durch
265930,20,alles andre nur nicht idyllisch Geld und Waare sind nicht
265983,20,Kontakt treten einerseits Eigner von Geld Produktions und Lebensmitteln denen
267510,20,Kind seiner Zeit für welche Geld die Macht aller Mächte
276443,20,Verhältniß zur Deprecia tion des Geldes und dem entsprechenden Steigen
276759,20,säeten oder gar 35 4mit Geld und Getreide handelten Kaiserliche
277912,20,einen Theil des Mehrprodukts in Geld oder in natura dem
278046,20,edlen Metalle und daher des Geldes trug den Pächtern goldne
278168,20,den Einfluß der Depreciation des Geldes im 16 Jahrhundert auf
278757,20,des Produkts wechselnde Grundrente in Geld oder in natura Die
282412,20,begabt sie 15 das unproduktive Geld mit Zeugungskraft und verwandelt
282573,20,Dank den erhaltenen Privilegien ihnen Geld vorzuschießen im Stande waren
282617,20,begann damit der Regierung ihr Geld zu 8 zu verleihen
282631,36,Parlament ermächtigt aus demselben Kapital Geld zu münzen indem sie
284156,20,Seeleute bilde und 25 enormes Geld einbringe Liverpool beschäftigte 1730
284510,20,der modernen Geschichte248 Wenn das Geld nach Augier mit natürlichen
286537,20,daß das Eigenthum an 5 Geld Lebensmitteln Maschinen und andren
286883,20,Gold an und für sich Geld oder der Zucker der
288071,20,Europa für sein eignes gutes Geld importirt Da hört denn
288891,20,lohnarbeiten 20 bis er genug Geld verdienen kann um Grund
289024,20,zu verschaffen bevor er für Geld gearbeitet hat würden alle
289728,20,und Arbeitsmarkt als Käufer sein Geld wird in Waare umgesetzt
289786,20,Verkäufer seine Waare wird in Geld umgesetzt oder macht den
289985,20,für den Käufer Verwandlung seines Geldes in Waare für die
289995,35,Verkäufer Verwandlung ihrer Waaren in Geld Was aus diesem Vorgang
290036,37,welche den Platz mit dem Gelde wechseln Es sind einerseits
290339,20,Produktionsmitteln Pm ausgelegten Theilen des Geldes ein Verhältniß von vornherein
290435,20,in Produktionsmitteln verausgabte Theil des Geldes die in G Pm
290751,20,Figur des Kreislaufs erscheint also Geld als der erste Träger
290825,20,zu bestellen sind wirkt das Geld bei 5 G Pm
290846,34,Kapital sondern daraus daß es Geld ist Andrerseits kann der
290899,25,der uns zunächst vorliegt wird Geld umgesetzt in Waaren deren
290929,35,sich birgt Ein Theil des Geldes welches in G W
290938,51,W p die Funktion von Geld m kapital verrichtet geht
291079,20,ihre Geldform Das so erhaltne Geld verausgabt der Arbeiter nach
291133,20,W G W wo das Geld als bloßes verschwindendes Cirkulationsmittel
291213,20,I Abschn II Verwandlung von Geld in Kapital Die Sache
291314,20,der Form des Arbeitslohns mit Geld Arbeit gekauft wird und
291388,20,Aequivalenz mit einem bestimmten Quantum Geld Aber wir wissen daß
291466,20,Waare ihres Besitzers erscheint das Geld daher als Käufer also
291486,34,Thätigkeit Nun aber erscheint das Geld schon sehr früh als
291510,45,der Wirthschaft umgewälzt würde Dem Geld ist es durchaus gleichgültig
291541,49,daß sie ideell eine bestimmte Geld 7 summe darstellen ihre
291548,65,summe darstellen ihre Verwandlung in Geld erwarten und nur durch
291556,83,nur durch ihren Stellenwechsel mit Geld die Form erhalten worin
291662,20,Faktoren aus Waaren bestehn Wird Geld zum ersten Mal in
292043,20,Funktion des Geldkapitals erscheint oder Geld hier als Existenzform des
292054,32,so keineswegs bloß weil das Geld hier auftritt als Zahlungsmittel
292076,44,keineswegs durch die Funktion des Geldes als Zahlungsmittel Das Geld
292080,62,des Geldes als Zahlungsmittel Das Geld kann nur in dieser
292194,20,Klassenverhältniß Es ist nicht das Geld mit dessen Natur das
292287,20,geschuldet sind seiner Erscheinungsform als Geld Und zweitens umgekehrt Der
292308,34,wird aus der Natur des Geldes hergeleitet Geld daher mit
292310,53,der Natur des Geldes hergeleitet Geld daher mit Kapital verwechselt
292356,48,Ohne Existenz der Sklaverei kann Geld aber nicht diese Funktion
292367,61,Ist Sklaverei da so kann Geld im Ankauf von Sklaven
292376,78,Sklaven ausgelegt werden Umgekehrt reicht Geld in der Hand des
292755,20,Kapital in der Form von Geld muß gerade zur Zahlung
292794,20,nicht nur über sein eignes Geld sondern auch über l
292813,35,nämlich daß wenn man auch Geld habe man nicht in
292887,20,damit G W Verwandlung von Geld in Waare als Verwandlung
293034,20,G W der Verwandlung von Geld in Waare Kauf Die
293054,33,G Verwandlung von Waare in Geld Verkauf Aber das A
293290,20,gerade in der Weggabe des Geldes und jener kann nur
293300,34,Geldbesitzer bleiben soweit ihm das Geld implicite durch den Akt
293309,52,Akt der Weggabe selbst zurückströmt Geld kann ihm aber nur
294104,20,den edlen Metallen der des Geldes oder gar dem Geld
294108,26,des Geldes oder gar dem Geld der des Geldkapitals aufgeprägt
294409,20,Markt producirt müssen verkauft in Geld verwandelt werden also die
294533,20,Garn jetzt existirt er in Geld So tritt ein wesentlicher
294556,33,G Dort fungirt das vorgeschoßne Geld als Geldkapital weil es
295094,20,die alles Waarenprodukts sich in Geld zu verwandeln verkauft zu
295374,20,also in 500 Pfd St Geld nur einen Gleichwerth für
295534,20,Garn Nennen wir w in Geld ausgedrückt g so ist
296115,20,nun als Waare fungiren in Geld verwandelt und verkauft werden
296260,20,in entgegengesetzter Richtung Verwandlung aus Geld in Waare Verwandlung aus
296267,36,Waare Verwandlung aus Waare in Geld nothwendig die Rückkehr des
296273,55,nothwendig die Rückkehr des als Geld vorgeschoßnen Werths zu seiner
296283,72,Geldform bedingt seine Rückverwandlung in Geld Derselbe Cirkulationsakt W G
296292,89,G der für den in Geld vorgeschoßnen Kapitalwerth zweite abschließende
296380,21,rückkehrende Form eines ursprünglich in Geld vorgeschoßnen Werths also Rückkehr
296462,20,und Mehrwerth sind jetzt als Geld vorhanden also in der
296935,20,erscheint nicht mehr als bloßes Geld sondern es ist ausdrücklich
297071,20,als bloßen Werththeilen entspringt Im Geld ist alle Verschiedenheit der
297414,20,500 Pfd St vorgeschossen mehr Geld als früher mehr Kapitalwerth
297623,20,in seiner realisirten Form als Geld welches Geld geheckt hat
297625,38,realisirten Form als Geld welches Geld geheckt hat Hier ist
297654,46,diesem ersten Stadium cirkulirt als Geld Es fungirt als Geldkapital
297693,45,Cirkulationsakt fungirt es nur als Geld aber weil dieser Akt
298018,20,Geldkapital und Waarenkapital sondern als Geld und Waare Sofern sie
298124,20,erloschen ist wie überhaupt im Geld alle besondre Gebrauchsform der
298411,20,dieselbe Waare worin sich das Geld in der ersten Phase
298426,32,der zweiten Phase in mehr Geld rückverwandelt Trotz dieser wesentlichen
298442,47,daß in ihrer ersten Phase Geld in Waare und in
298451,63,in ihrer zweiten Waare in Geld verwandelt wird das in
298460,80,in der ersten Phase verausgabte Geld also in der zweiten
298473,92,haben sie diesen Rückstrom des Geldes zu seinem Ausgangspunkt gemein
298485,105,auch den Ueberschuß des rückströmenden Geldes über das vorgeschoßne Insofern
298944,20,der Gesammtsumme des ursprünglich als Geld vorgeschoßnen Werths mit andern
298954,30,Worten daß der ganze als Geld vorgeschoßne Kapitalwerth auf einmal
300046,20,Drittens macht die Rückkehr des Geldes zu ihrem Ausgangspunkt die
300086,20,Waarencirkulation worin es entweder als Geld oder als Waare fungirt
300226,20,selbst drückt aus daß das Geld hier nicht als Geld
300230,37,das Geld hier nicht als Geld verausgabt sondern nur vorgeschossen
300281,31,deren Ausgangspunkt und Schlußpunkt wirkliches Geld das Geldmachen das treibende
300465,20,die Geldform der beiden Extreme Geld ist aber die selbständige
300570,20,Werthform daher das Geldkapital als Geld heckendes Geld Die Erzeugung
300572,39,das Geldkapital als Geld heckendes Geld Die Erzeugung von Mehrwerth
301403,20,neu auftretendes Kapital zuerst als Geld vorgeschossen und in derselben
301506,20,altes Kapital das ganz in Geld verwandelt wird zur Uebertragung
301552,20,des Arbeitslohns ist Zahlung in Geld dieser Proceß muß in
301628,20,in Form von Waaren das Geld nur in der Form
301779,20,Werths in seiner Aequivalentform dem Geld entspringt Der Accent liegt
301869,20,Werth verkauft wird daher mehr Geld der Cirkulation entzieht als
302052,20,machen Der beständige Wiedervorschuß in Geld ebensosehr wie seine beständige
302059,36,wie seine beständige Rückkehr als Geld erscheinen selbst als nur
302216,20,Werthausdruck in der Aequivalentform in Geld Endlich Nehmen wir ein
302530,20,Verwandlung seines Werths in wirkliches Geld oder Geldzeichen erspart oder
303047,20,Verwandlung des Waarenkapitals W in Geld stattgefunden cirkulirt der Theil
303174,20,Reihe von Käufen vermittelst des Geldes das der Kapitalist sei
303204,29,zu verschiednen Terminen statt Das Geld existirt also zeitweis in
303225,42,da in seiner Cirkulation unterbrochnes Geld sich in Schatzform befindet
303255,48,seiner Geldform G ein Das Geld wird nicht vorgeschossen sondern
304308,20,nur dazu sie zuerst in Geld und aus Geld in
304311,25,zuerst in Geld und aus Geld in eine Reihe andrer
304796,20,In w g w fungirt Geld nur als Münze Zweck
305096,20,geschaffnen Waarenwerths bil den Das Geld das dem Arbeiter hier
305266,20,von W G ist das Geld stets Ausdruck vergangner Arbeit
305303,25,vergangner Arbeit aus einer Form Geld in andre Form Waare
305504,20,A 50 es ist dies Geld nicht nur Geldform der
305586,20,erhält der Arbeiter in dem Geld worin er seinen Arbeitslohn
305659,20,G W p wechselt dasselbe Geld m zweimal die Stelle
306226,20,Waarenform Es hört nicht auf Geld zu sein wenn es
306565,20,andres als Produktenaustausch nur durch Geld vermittelt an sich ist
306709,20,Kapitalisten nur daß W in Geld verwandelt verkauft worden Es
306805,20,Sobald W nämlich verkauft in Geld verwandelt ist kann es
307194,20,der absoluten Nothwendigkeit Waare in Geld zu verwandeln Dann bricht
307374,20,dann ein Zustand worin das Geld eine seiner Funktionen als
307393,33,das zeitweilig in Ruhe verharrende Geld selbst ein Theil des
307427,39,sich alles der Cirkulation entzogne Geld in Schatzform Die Schatzform
307433,56,in Schatzform Die Schatzform des Geldes wird also hier Funktion
307448,69,G W die Funktion des Geldes als Kauf oder Zahlungsmittel
307608,20,das wieder ein Schatzzustand des Geldes der auch in der
307639,28,In unserm Fall hat das Geld so die Form von
307982,20,oder Silberschatzes stattgefunden Fungirt das Geld in den Transaktionen unsres
308016,24,Kapitalisation bestimmte Mehrprodukt nicht in Geld sondern in Schuldforderungen Eigenthumstitel
308048,33,Kreislaufs ein so wenig wie Geld das in zinstragenden Papieren
308454,20,in seinem Kreislauf als Geldkapital Geld hekkendes Geld Werth heckender
308456,36,Kreislauf als Geldkapital Geld hekkendes Geld Werth heckender Werth ist
308783,20,von einander nur der von Geld und Waare Ebenso kann
308856,20,entsprechenden Formen von Waare und Geld 57 Wie aber die
308911,20,des industriellen Kapitals auftritt so Geld und Waare als Cirkulationsformen
308973,20,ist also verkehrt die das Geld als Geld und die
308975,39,verkehrt die das Geld als Geld und die Waare als
309065,20,Eigenschaften und Funktionen die dem Geld als solchem noch der
309794,20,weil ohne ihr Zuthun vorhandnes Geld in denselben Kasten geworfen
309813,23,von nicht in Cirkulation befindlichem Geld von Geld das in
309815,43,in Cirkulation befindlichem Geld von Geld das in seiner Cirkulation
309882,20,begleitet weil und sofern das Geld hier als latentes Geldkapital
310027,20,Zwischenzeit selbst in Gestalt von Geld heckendem Geld existirt B
310029,38,in Gestalt von Geld heckendem Geld existirt B als zinstragendes
310052,50,sie nicht hierher Der in Geld realisirte Mehrwerth verrichtet dann
310396,20,des in seiner Hand befindlichen Geldes fragt sondern anwendet was
310513,20,latentem Geldkapital also Verwandlung von Geld in Geldkapital Die allgemeine
311235,20,verkaufen Für den Käufer dessen Geld hier als Geldkapital fungirt
312401,20,abschließende Phase W G eintritt Geld ist als Kapital vorgeschossen
312420,20,und dies Waarenprodukt wieder in Geld umgesetzt Es ist ein
312436,36,zu Allem und Jedem verwendbare Geld Der Neubeginn ist so
312485,30,ist hier G G von Geld zu mehr Geld In
312488,50,G von Geld zu mehr Geld In Form II P
312731,20,erscheinen die Eigenthümlichkeiten sowohl des Geldes wie des Geldkapitals übersehn
312921,20,nicht mit G dem in Geld rückverwandelten ver 69 wertheten
313209,20,Erst nach seiner Verwandlung in Geld zweigt diese Bewegung sich
313549,20,formellen Stellenwechsel von Waare und Geld bewirkt in III ist
314264,20,Dasein von G als fremdem Geld von P als fremdem
315465,20,über die Masse des cirkulirenden Geldes Wird aber nicht an
315513,20,aus dem bloßen Formwechsel von Geld und Waare erklärt werden
316136,20,treten und ihre Verwandlung in Geld sei dies nun Zahlungsmittel
316191,20,10 000 U Garn in Geld umgesetzt werden frühere 10
316209,35,Cirkulation beschreiben und sich aus Geld in die Elemente des
316268,20,Mal aus Waarenkapital sich in Geld verwandelt ist der Kreislauf
316297,31,Mit der einen Hand wird Geld vorgeschossen mit der andren
316824,20,als Waarenkapital das sich in Geld verwandelt ein andrer als
317673,20,wieder in diesem Kreislauf worin Geld Waare Produktionselemente nur abwechselnde
318320,20,Akkumulation ist also zuschüssiges g Geld in Geldkapital verwandelt 85
318902,20,das industrielle Kapital entweder als Geld oder als Waare fungirt
318975,20,Jägervölker etc als Waaren und Geld treten sie gegenüber dem
318980,38,Geld treten sie gegenüber dem Geld und den Waaren worin
319089,20,Waaren gilt gilt von fremdem Geld wie das Waarenkapital ihm
319101,36,als Waare so fungirt dies Geld ihm gegenüber nur als
319106,55,Geld ihm gegenüber nur als Geld das Geld fungirt hier
319108,74,gegenüber nur als Geld das Geld fungirt hier als Weltgeld
319877,20,in diesem ganzen zweiten Buch Geld als metallisches Geld mit
319880,29,zweiten Buch Geld als metallisches Geld mit Ausschluß von symbolischem
319885,48,Geld mit Ausschluß von symbolischem Geld bloßen Werthzei chen die
320066,20,je größer die Umlaufsgeschwindigkeit des Geldes je rascher also jedes
320089,32,erheischt demnach um so weniger Geld zu ihrer Cirkulation je
320096,49,ihrer Cirkulation je mehr das Geld als Zahlungsmittel fungirt je
320143,43,vorausgesetzt ist die Masse des Geldes das als Geldkapital cirkuliren
320171,50,gegeben durch den Werth des Geldes selbst Aber die Gesetze
320294,20,fremden Waare oder des fremden Geldes einschließt das sich ihr
320372,20,Waare sein Kapital daher als Geld fremder Waare oder als
320380,37,oder als 91 Waare fremdem Geld gegenüber fungirt Aber diese
321290,20,Werth in der Form von Geld in die Cirkulation hinein
322100,20,in fixem Kapital 400 in Geld Soweit Reparaturen nöthig und
322481,20,Nachfrage des Kapitalisten nicht das Geld ist immobilisirt es entzieht
322517,22,wenn der Kapitalist B das Geld im Maß wie es
323702,20,die Verwandlung der Waare in Geld hier zugleich Realisation des
323716,20,und daß die Verwandlung des Geldes in Waare zugleich Verwandlung
324205,20,durch ihre vorherige Verwandlung in Geld Bei der Kapitalakkumulation geht
324274,20,um sich aus Waare in Geld und die Zeit die
324284,37,es braucht um sich aus Geld in Waare zu verwandeln
324326,37,den größren Theil bildet Als Geld befindet sich der Werth
324345,49,er erst durch Verwandlung in Geld diese Gestalt unmittelbarer Austauschbarkeit
324685,20,Form Verschiedenheit von Waare und Geld zu thun hat 104
325157,20,des Kapitals aus Waare in Geld und aus Geld in
325160,33,Waare in Geld und aus Geld in Waare sind zugleich
325820,20,verkaufen und später wieder aus Geld in die Produktionselemente zurückzuverwandeln
327157,20,des Waarenprodukts vermittelst Verwandlung in Geld beständig rückverwandeln in Buchhalter
327474,20,bloßen Einnehmen und Ausgeben von Geld sobald es als ausschließliche
327511,22,ihren Charakter nicht ändern 3 Geld Ob ein Produkt als
327563,20,wie Gold und Silber als Geld fungiren und als solche
327661,20,und Silbers zu Diese als Geld fungirenden Waaren gehn weder
